Is Registered,Accepts Card,MCC Category group,Current pricing,Transaction Fees per Unit Turnover Scaled,Average Transaction Amount Scaled,Visa Credit Scaled,Annual Card Turnover Scaled,Visa Business Debit Scaled
0,1,1,Non-Competitive,0.22148791540785506,0.00019692792437967703,0.006928345277994885,0.004561141551177602,0.00408543482600306
0,0,0,Non-Competitive,0.45436807653575056,0.002855454903505317,0.019009895743637983,2.605263843490485e-05,0.003127287244660325
1,0,0,Neutral,0.11555891238670697,0.0023631350925561244,0.07062143150476241,0.00701728254840769,0.06667110253509881
0,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.0021050005539475143,0.08769711890345333
1,1,1,Neutral,0.20229103726082587,0.0008861756597085466,0.16870454515347016,0.019297987534558126,0.16647814225830063
1,1,1,Neutral,0.1679330601013982,0.0513981882630957,0.005174431285586482,0.0021927198752771603,0.007792964195290001
1,1,0,Neutral,0.11046072507552875,0.0013784954706577393,0.07157523812047108,0.007297984376662557,0.06966531372679487
0,1,1,Competitive,0.06048590130916416,0.019594328475777866,0.012664432286353942,0.00526289612181477,0.008450329363231085
1,1,0,Competitive,0.06885699899295068,0.0023631350925561244,0.0304025858757137,0.0017541232686289305,0.02694790072526449
1,0,0,Competitive,0.05932150050352468,0.007778653012997242,0.017758024560520357,0.00438570290851831,0.015603167210060548
1,1,0,Neutral,0.17931772406847946,0.004824734147302088,0.0171552717686489,8.745616336565703e-05,0.019828331891676095
0,0,1,Non-Competitive,0.45436807653575045,0.005809373769200473,0.019009895743637983,0.000350614127354595,0.003127287244660325
1,1,0,Competitive,0.08248713214725302,0.0025600630169358013,0.04213676232699375,0.0014032459833103466,0.04009285751251285
1,0,0,Non-Competitive,0.37569234642497495,0.002855454903505317,0.015035701511518536,0.0014032459833103466,0.002129216847428305
1,0,1,Non-Competitive,0.22148791540785506,0.000393855848759354,0.006928345277994885,0.0017541232686289305,0.00408543482600306
0,1,0,Non-Competitive,0.24647532729103738,0.0006892477353288697,0.21057930504590197,0.0017541232686289305,0.21245591855745558
0,0,1,Non-Competitive,0.45436807653575045,0.0008861756597085466,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
0,0,0,Non-Competitive,0.43548590130916426,0.0013784954706577393,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,1,1,Competitive,0.056363293051359495,0.1968294604174872,0.006948216249155483,0.0010523686979917626,0.0024286379665979115
1,1,0,Competitive,0.06061178247734138,0.019594328475777866,0.011419184760289849,0.0014032459833103466,0.006919954754141991
1,0,0,Neutral,0.13211228600201413,0.0023631350925561244,0.03358194126140925,0.0014032459833103466,0.02794597112249651
0,0,1,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,0,0,Non-Competitive,0.37569234642497495,0.09836549822764869,0.015035701511518536,0.000175175484695303,0.002129216847428305
1,1,0,Neutral,0.14669352131587787,0.0013784954706577393,0.04965534904464786,0.0008769300553324709,0.04588905893051212
1,1,1,Competitive,0.08564115474991608,0.0013784954706577393,0.048065671351800086,0.007894475761704147,0.0446913744538337
0,0,0,Non-Competitive,0.45436807653575045,0.006794013391098858,0.019009895743637983,0.0007014914126731789,0.003127287244660325
0,0,1,Non-Competitive,0.22967019133937572,0.0008861756597085466,0.07014452819690807,1.7280706301940254e-05,0.07305875307738373
1,1,1,Neutral,0.13137797918764693,0.002855454903505317,0.06069477746720185,0.0008769300553324709,0.06037216936145674
1,0,0,Neutral,0.18592648539778456,0.0008861756597085466,0.07411872242902752,0.0008769300553324709,0.06826801517067005
1,0,1,Neutral,0.15445619335347438,0.0018708152816069316,0.04100043716136553,0.0008769300553324709,0.034999001929602765
1,0,1,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.00350850969522185,0.05303080710626123
1,1,1,Competitive,0.0902567975830816,0.09836549822764869,0.011260216991005071,0.0008769300553324709,0.005921884356909974
1,1,0,Neutral,0.10662134944612288,0.0006892477353288697,0.08590883198431518,0.012280441828186446,0.08330560915563244
1,1,1,Competitive,0.05903826787512591,0.029440724694761715,0.009763270496906751,0.00263131648192539,0.005256504092088629
0,1,1,Non-Competitive,0.43548590130916426,0.09836549822764869,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,1,1,Non-Competitive,0.2926107754279962,0.000393855848759354,0.13638109873223206,0.0005260527700138869,0.13959677955951827
1,1,0,Neutral,0.18382846592816388,0.0013784954706577393,0.11589191957997183,0.00154359689743778,0.11582052476323552
1,1,1,Neutral,0.21708207452165157,0.0008861756597085466,0.07570840012187528,0.000262894806024949,0.06846762925011644
1,0,0,Neutral,0.2071374622356496,0.0008861756597085466,0.1691814484613245,0.0021050005539475143,0.17086965200612148
0,0,1,Non-Competitive,0.43548590130916426,0.00728633320204805,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
1,1,1,Non-Competitive,0.24471299093655602,0.000393855848759354,0.20516115357611245,0.0013155266619807005,0.2015436822143855
1,1,0,Competitive,0.06980110775427999,0.0008861756597085466,0.0685548505040603,0.021052373961151043,0.06667110253509881
0,1,0,Neutral,0.13129405840886205,0.0018708152816069316,0.0871805741385934,0.00438570290851831,0.08330560915563244
1,1,1,Competitive,0.07884357166834512,0.005809373769200473,0.03198343202582343,0.00701728254840769,0.027857253753853662
0,1,0,Competitive,0.0751510574018127,0.0018708152816069316,0.03702624292924609,0.008771668975000608,0.03360170337347794
1,0,0,Non-Competitive,0.43548590130916426,0.006794013391098858,0.01805608912792931,0.0008769300553324709,0.002887750349324639
0,0,1,Non-Competitive,0.37569234642497495,0.000393855848759354,0.015035701511518536,0.000175175484695303,0.002129216847428305
0,0,0,Non-Competitive,0.43548590130916426,0.0023631350925561244,0.01805608912792931,0.00012254389189751542,0.002887750349324639
0,0,1,Non-Competitive,0.22967019133937577,0.0008861756597085466,0.07014452819690807,8.745616336565703e-05,0.07305875307738373
0,0,1,Non-Competitive,0.45436807653575056,0.004824734147302088,0.019009895743637983,2.605263843490485e-05,0.003127287244660325
0,0,1,Neutral,0.17721970459885877,0.005809373769200473,0.014947386084138104,0.000175175484695303,0.017610397675604943
0,0,1,Non-Competitive,0.37569234642497495,0.0038400945254037015,0.015035701511518536,0.000350614127354595,0.002129216847428305
1,1,0,Non-Competitive,0.43548590130916426,0.019594328475777866,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,0,0,Non-Competitive,0.37569234642497495,0.0008861756597085466,0.015035701511518536,0.00012254389189751542,0.002129216847428305
0,0,0,Non-Competitive,0.43548590130916415,0.0008861756597085466,0.01805608912792931,0.0,0.002887750349324639
0,0,0,Neutral,0.1138944836074746,0.004332414336352895,0.04229573009627854,0.0007014914126731789,0.04188938422753048
0,1,1,Competitive,0.046198388721047354,0.024517526585269792,0.006557420482997071,0.008771668975000608,0.0029942111916960554
0,0,1,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,0.00010500002763158622,0.002887750349324639
1,1,0,Neutral,0.1328465928163814,0.0004923198109491925,0.11350740304070017,0.010526055401593527,0.11102978685652183
1,0,1,Non-Competitive,0.3756923464249749,0.005809373769200473,0.015035701511518536,1.7280706301940254e-05,0.002129216847428305
0,0,1,Neutral,0.20713746223564966,0.0008861756597085466,0.1691814484613245,0.003333071052562558,0.17086965200612148
1,1,0,Competitive,0.027840718361866412,0.002855454903505317,0.024397136813844325,0.015789214681372284,0.022312418213675782
0,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00263131648192539,0.08769711890345333
1,1,0,Non-Competitive,0.23666358957144462,0.0007877116975187081,0.07750414714527741,0.002982193767243974,0.08045186713095423
0,1,0,Competitive,0.06476586102719038,0.004824734147302088,0.02536860651502907,0.00999973947361565,0.02009448399760463
1,1,0,Neutral,0.17721970459885872,0.005809373769200473,0.014947386084138104,0.0013155266619807005,0.017610397675604943
1,0,1,Non-Competitive,0.43548590130916426,0.09836549822764869,0.01805608912792931,0.000262894806024949,0.002887750349324639
0,0,1,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,1,1,Neutral,0.21834088620342407,0.0005907837731390312,0.007087313047279662,0.0008769300553324709,0.00013307605296426902
1,1,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.00263131648192539,0.05303080710626123
1,1,1,Non-Competitive,0.35211383530869944,0.012701851122489168,0.02092973726500029,0.0008418423268006124,0.011762899420095506
0,0,1,Neutral,0.19190584088620355,0.0023631350925561244,0.0304025858757137,5.2368434833798645e-05,0.033135937188103
0,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.001894474182756364,0.08769711890345333
0,1,0,Non-Competitive,0.43548590130916426,0.005809373769200473,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,1,0,Competitive,0.06287764350453175,0.0008861756597085466,0.06617033396478864,0.03684185180048732,0.0664714884556524
1,1,0,Neutral,0.1655337361530716,0.0006892477353288697,0.12953223733887956,0.0017541232686289305,0.12788608689866257
0,1,1,Neutral,0.1056772406847936,0.0018708152816069316,0.03782108177566998,0.00263131648192539,0.03420054561181715
1,1,0,Non-Competitive,0.27457380233059997,0.0005907837731390312,0.24014920260631445,0.00263131648192539,0.24216039466555134
1,0,1,Neutral,0.16735901309164158,0.09836549822764869,0.004570323366937353,0.0005260527700138869,0.0071861068600705316
1,0,0,Non-Competitive,0.37569234642497495,0.0008861756597085466,0.015035701511518536,0.000175175484695303,0.002129216847428305
1,1,1,Non-Competitive,0.45436807653575045,0.014671130366285938,0.019009895743637983,0.0017541232686289305,0.003127287244660325
0,1,1,Competitive,0.022595669687814735,0.0038400945254037015,0.018877422602567327,0.026315533240929802,0.016767582673497906
1,0,1,Neutral,0.16685548841893266,0.49222134698700276,0.00404043080265476,0.0008769300553324709,0.0066538026482134555
1,0,1,Neutral,0.21834088620342407,0.09836549822764869,0.007087313047279662,0.0008769300553324709,0.00013307605296426902
1,1,1,Non-Competitive,0.43548590130916426,0.005809373769200473,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
0,0,1,Non-Competitive,0.22967019133937577,0.0008861756597085466,0.07014452819690807,8.745616336565703e-05,0.07305875307738373
0,1,0,Competitive,0.09789549574292779,0.010732571878692398,0.01929892805142848,0.0014032459833103466,0.013997181207241754
1,0,0,Neutral,0.1419310171198389,0.0008861756597085466,0.10469352338813305,0.002455877839266098,0.10293432696786214
1,1,0,Neutral,0.21834088620342412,0.000393855848759354,0.007087313047279662,0.00021026321322716138,0.00013307605296426902
0,1,1,Neutral,0.2071374622356496,0.0008861756597085466,0.1691814484613245,0.00350850969522185,0.17086965200612148
1,1,1,Non-Competitive,0.43548590130916426,0.002855454903505317,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,1,0,Non-Competitive,0.27457380233059997,0.0005907837731390312,0.24014920260631445,0.0017541232686289305,0.24216039466555134
1,1,0,Neutral,0.11046072507552875,0.0013784954706577393,0.07157523812047108,0.00350850969522185,0.06966531372679487
0,1,0,Competitive,0.08408862034239682,0.004824734147302088,0.03750314623710043,0.005613773407133354,0.03340208929403154
1,1,1,Neutral,0.1418680765357503,0.0023631350925561244,0.07173420588975585,0.0008769300553324709,0.07146184044181249
1,1,1,Competitive,0.08067584200514714,0.08851910200866484,0.0073375400915242205,0.0015786846259696384,0.006772092473070581
1,1,1,Competitive,0.05652064451158105,0.14759747932256792,0.007113807675493791,0.00350850969522185,0.002594983032803247
1,0,1,Competitive,0.061286145878290885,0.017132729421031903,0.01212886230173975,0.00350850969522185,0.0076328621807362895
1,1,1,Competitive,0.07735397784491442,0.002855454903505317,0.038615920622093874,0.008771668975000608,0.03340208929403154
0,0,1,Neutral,0.18471263127607546,0.0033477747144545094,0.022832692100248103,0.000350614127354595,0.025531591304430484
0,0,1,Competitive,0.06163981201745554,0.011717211500590784,0.017389307651207053,0.013157635041482907,0.013995164903408968
1,1,1,Competitive,0.057464753272910354,0.058979913351713265,0.00810735623352365,0.0014032459833103466,0.0035930534300352653
1,1,0,Neutral,0.14193101711983896,0.0008861756597085466,0.10469352338813305,0.00263131648192539,0.10293432696786214
0,1,1,Competitive,0.06040843597490127,0.006301693580149665,0.020782997785660492,0.010526055401593527,0.015488005241149164
0,0,0,Non-Competitive,0.45436807653575045,0.0010831035840882237,0.019009895743637983,0.005964650692451937,0.003127287244660325
1,1,1,Neutral,0.11046072507552872,0.0013784954706577393,0.07157523812047108,0.008771668975000608,0.06966531372679487
1,1,0,Competitive,0.0074899295065458255,0.09836549822764869,0.0029806456740895763,0.017543601107965205,0.0007984563177856146
1,1,1,Neutral,0.17883356572933623,0.005021662071681764,0.016645759687607953,0.00043833344868424097,0.0193165009187366
0,1,0,Neutral,0.21834088620342407,0.0013784954706577393,0.007087313047279662,0.000262894806024949,0.00013307605296426902
1,0,1,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,0.0008418423268006124,0.002887750349324639
0,1,1,Non-Competitive,0.43548590130916426,0.002855454903505317,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
1,0,1,Non-Competitive,0.43548590130916426,0.0013784954706577393,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,0,1,Neutral,0.11826535750251764,0.0038400945254037015,0.04689549193900937,0.0012278073406510545,0.04651008051101205
1,1,0,Competitive,0.0664023162134945,0.004824734147302088,0.0252096387457443,0.008771668975000608,0.023088695189300686
0,0,1,Non-Competitive,0.45436807653575045,0.029440724694761715,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
1,1,1,Non-Competitive,0.45436807653575045,0.0018708152816069316,0.019009895743637983,0.0008769300553324709,0.003127287244660325
1,1,1,Competitive,0.06476586102719036,0.009747932256794014,0.01702279862757826,0.0017541232686289305,0.014505289773105329
0,1,1,Non-Competitive,0.43548590130916426,0.24606144151240644,0.01805608912792931,0.00043833344868424097,0.002887750349324639
0,0,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,0,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
1,0,1,Non-Competitive,0.3744335347432025,9.846396218983852e-05,0.3358856491846278,0.00350850969522185,0.33342205070197617
1,0,0,Neutral,0.13190248405505206,0.0013784954706577393,0.04965534904464786,0.00263131648192539,0.04548983077161931
1,1,1,Competitive,0.05696122860020143,0.009747932256794014,0.015274153165445706,0.0017541232686289305,0.013107991216980504
0,1,0,Neutral,0.1103977844914401,0.004824734147302088,0.038615920622093874,0.0006137720913435328,0.038192827200745225
0,0,0,Neutral,0.19085683115139318,0.0010831035840882237,0.0638741328528974,0.0007014914126731789,0.05717834409031428
1,1,0,Neutral,0.1649462907015778,0.0013784954706577393,0.05203986558391952,0.0008769300553324709,0.04608867300995852
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.0021050005539475143,0.08769711890345333
1,0,1,Competitive,0.08522155085599196,0.024517526585269792,0.012121292407964288,0.0014032459833103466,0.01157761660789141
0,0,1,Neutral,0.21834088620342407,0.0018708152816069316,0.007087313047279662,0.0004909650414820285,0.00013307605296426902
1,1,0,Competitive,0.058010238335011774,0.008763292634895628,0.016378096007701105,0.003157632409903266,0.01421695832501608
1,0,1,Competitive,0.06552114803625379,0.009747932256794014,0.02014916475684555,0.00350850969522185,0.021159092421318786
1,1,0,Competitive,0.0,0.9845411579361953,0.0,0.052631329639823594,0.0
1,0,1,Neutral,0.10735565626049014,0.14759747932256792,0.007528890184181824,0.0017541232686289305,0.0017743473728569219
1,0,0,Competitive,0.05224068479355491,0.019594328475777866,0.010306410375296409,0.0010523686979917626,0.008117639230820414
0,1,0,Competitive,0.1004321920107419,0.0022646711303662857,0.03230136756439299,0.0022804391966068063,0.028655710071639275
0,0,1,Neutral,0.18770980194696218,0.002855454903505317,0.025986814506692102,0.000262894806024949,0.028700068755960702
1,1,0,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.00350850969522185,0.11542129660434272
1,1,1,Non-Competitive,0.43548590130916426,0.00019692792437967703,0.01805608912792931,0.0008769300553324709,0.002887750349324639
1,0,0,Non-Competitive,0.23627895266868082,0.0008861756597085466,0.17108906169274182,0.0014032459833103466,0.17126888016501432
1,1,0,Competitive,0.03833081570996981,0.0018708152816069316,0.035436565236398314,0.014034828254779367,0.03340208929403154
1,1,1,Neutral,0.10662134944612288,0.0006892477353288697,0.08590883198431518,0.012280441828186446,0.08330560915563244
1,1,1,Competitive,0.007759674866925623,0.06882630957069713,0.0032645166906695375,0.017543601107965205,0.0010836192884233343
0,0,0,Non-Competitive,0.37569234642497495,0.0008861756597085466,0.015035701511518536,0.000175175484695303,0.002129216847428305
0,0,0,Competitive,0.09120090634441093,0.0018708152816069316,0.03782108177566998,0.00350850969522185,0.03400093153237075
1,1,0,Neutral,0.11046072507552875,0.0013784954706577393,0.07157523812047108,0.0017541232686289305,0.06966531372679487
1,0,1,Non-Competitive,0.37569234642497495,0.002855454903505317,0.015035701511518536,0.00043833344868424097,0.002129216847428305
1,0,1,Neutral,0.12267119838872108,0.0038400945254037015,0.02364645568111065,0.0014909653046399924,0.017965267150176326
1,1,1,Competitive,0.07162638469284997,0.005809373769200473,0.02301058460397154,0.00438570290851831,0.018564109388515538
0,0,1,Non-Competitive,0.43548590130916415,0.0008861756597085466,0.01805608912792931,1.742105721606769e-05,0.002887750349324639
1,1,1,Competitive,0.06468575482925935,0.00531705395825128,0.023403186822053647,0.0014032459833103466,0.021274021739787926
0,0,0,Non-Competitive,0.45436807653575056,0.0013784954706577393,0.019009895743637983,1.719298698061061e-05,0.003127287244660325
0,0,1,Non-Competitive,0.43548590130916426,0.0024615990547459626,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,1,1,Competitive,0.05652064451158105,0.14759747932256792,0.007113807675493791,0.00701728254840769,0.002594983032803247
1,1,1,Competitive,0.09605632283124733,0.013686490744387554,0.017363443847474208,0.0006137720913435328,0.012052888225620942
0,0,1,Non-Competitive,0.43548590130916415,0.0008861756597085466,0.01805608912792931,2.0789479155126096e-05,0.002887750349324639
0,0,0,Competitive,0.08522155085599196,0.024517526585269792,0.012121292407964288,0.0007014914126731789,0.01157761660789141
1,1,0,Competitive,0.07971424974823767,0.1968294604174872,0.006325592486123438,0.0007892107340028248,0.005755539290704638
1,1,1,Neutral,0.16494629070157774,0.0013784954706577393,0.05203986558391952,0.0010523686979917626,0.04608867300995852
1,1,1,Non-Competitive,0.37569234642497495,0.0038400945254037015,0.015035701511518536,0.000175175484695303,0.002129216847428305
0,1,1,Non-Competitive,0.45436807653575056,0.008763292634895628,0.019009895743637983,8.50877416897566e-06,0.003127287244660325
1,0,0,Competitive,0.09015189660960059,0.2952934226073257,0.005718423922882968,0.0017541232686289305,0.0013529398718034034
0,0,1,Non-Competitive,0.37569234642497495,0.024517526585269792,0.015035701511518536,0.000262894806024949,0.002129216847428305
0,1,0,Neutral,0.15760322255790543,0.0018708152816069316,0.08829334852358685,0.0008769300553324709,0.08809634706234613
1,1,0,Competitive,0.05057275931520645,0.1968294604174872,0.004417979254706109,0.00350850969522185,0.0053563111318118296
0,0,0,Non-Competitive,0.37569234642497495,0.014671130366285938,0.015035701511518536,0.000262894806024949,0.002129216847428305
0,1,0,Neutral,0.12707703927492453,0.0023631350925561244,0.05000861075416958,0.0007014914126731789,0.04484662984895868
1,1,1,Competitive,0.04920604948928216,0.05504135486411973,0.007112861438771862,0.00263131648192539,0.00490955581114607
0,1,0,Non-Competitive,0.2803373615307151,0.00029539188656951555,0.17347357823201348,0.0012278073406510545,0.16807505489387184
1,0,0,Competitive,0.07945199731453513,0.002855454903505317,0.025986814506692102,0.00438570290851831,0.022911260452014994
0,1,0,Neutral,0.18382846592816393,0.0013784954706577393,0.11589191957997183,0.0005260527700138869,0.11582052476323552
0,1,0,Neutral,0.21834088620342407,0.0023631350925561244,0.007087313047279662,0.0017541232686289305,0.00013307605296426902
1,0,1,Competitive,0.054097000924278174,0.03584088223710122,0.008126773529543599,0.003157632409903266,0.009081984874903953
1,0,0,Competitive,0.047897784491440096,0.24606144151240644,0.005736087008359056,0.00350850969522185,0.0035265154035531315
1,0,1,Non-Competitive,0.43548590130916426,0.0013784954706577393,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,1,0,Neutral,0.12720292044310177,0.0018708152816069316,0.08638573529216952,0.008771668975000608,0.08330560915563244
1,0,0,Competitive,0.0664023162134945,0.004824734147302088,0.0252096387457443,0.008771668975000608,0.023088695189300686
0,1,1,Non-Competitive,0.22967019133937577,0.0008861756597085466,0.07014452819690807,0.000350614127354595,0.07305875307738373
0,0,1,Non-Competitive,0.24918177240684802,0.0008861756597085466,0.07809291666114695,3.482457056786945e-05,0.06846762925011644
1,1,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.0015786846259696384,0.05303080710626123
1,1,1,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.008771668975000608,0.05303080710626123
0,1,0,Neutral,0.20713746223564966,0.0008861756597085466,0.1691814484613245,0.003333071052562558,0.17086965200612148
1,1,0,Non-Competitive,0.43548590130916426,0.014671130366285938,0.01805608912792931,0.00043833344868424097,0.002887750349324639
1,1,0,Competitive,0.05932150050352468,0.007778653012997242,0.017758024560520357,0.0022804391966068063,0.015603167210060548
0,0,0,Non-Competitive,0.45436807653575045,0.0013784954706577393,0.019009895743637983,0.000262894806024949,0.003127287244660325
0,0,1,Competitive,0.0513595166163142,0.09836549822764869,0.005245936386397658,0.0017541232686289305,0.006188036462838513
1,0,0,Non-Competitive,0.43548590130916426,0.014671130366285938,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,0,0,Neutral,0.15760322255790543,0.0018708152816069316,0.08829334852358685,0.0008769300553324709,0.08809634706234613
0,0,1,Non-Competitive,0.43548590130916426,0.004824734147302088,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,0,0,Non-Competitive,0.37569234642497495,0.002855454903505317,0.015035701511518536,8.745616336565703e-05,0.002129216847428305
1,0,0,Neutral,0.15288267875125888,0.0008861756597085466,0.07173420588975585,0.0014032459833103466,0.06766917293233082
1,1,1,Competitive,0.06476586102719036,0.004824734147302088,0.02536860651502907,0.00526289612181477,0.02009448399760463
1,0,0,Neutral,0.21834088620342407,0.004824734147302088,0.007087313047279662,0.000350614127354595,0.00013307605296426902
1,0,1,Competitive,0.046198388721047354,0.2952934226073257,0.00582881820710851,0.016666407894668746,0.00046576618537494266
1,1,1,Neutral,0.1419310171198389,0.0008861756597085466,0.10469352338813305,0.0018418425899585764,0.10293432696786214
1,0,0,Competitive,0.010007552870090641,0.019594328475777866,0.005630108495502535,0.017543601107965205,0.0034599773770709968
1,1,1,Neutral,0.10662134944612288,0.0008861756597085466,0.07014452819690807,0.008420791689682024,0.0668707166145452
0,0,1,Non-Competitive,0.45436807653575045,0.029440724694761715,0.019009895743637983,0.0015786846259696384,0.003127287244660325
0,1,0,Non-Competitive,0.2566447273773559,0.0005907837731390312,0.09853162985490406,0.00043833344868424097,0.10157505014115567
1,1,0,Competitive,0.061007409005898475,0.006794013391098858,0.019532218414145104,0.00263131648192539,0.017385435776546297
1,0,1,Competitive,0.04383811681772408,0.39375738479716427,0.004073549087922424,0.008771668975000608,0.0004990351986160096
1,1,1,Competitive,0.044729775092312865,0.058979913351713265,0.005011900503839513,0.008771668975000608,0.0014416572404462482
1,1,1,Non-Competitive,0.43548590130916426,0.014671130366285938,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
1,0,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.00350850969522185,0.05303080710626123
0,1,0,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,0,1,Non-Competitive,0.45436807653575045,0.019594328475777866,0.019009895743637983,0.0017541232686289305,0.003127287244660325
0,1,0,Neutral,0.10662134944612288,0.0008861756597085466,0.07014452819690807,0.008771668975000608,0.0668707166145452
0,0,1,Non-Competitive,0.45436807653575056,0.000393855848759354,0.019009895743637983,3.482457056786945e-05,0.003127287244660325
0,1,1,Non-Competitive,0.27163058073178925,0.0004923198109491925,0.11430224188712407,2.4298252008311934e-05,0.11741743739880676
0,0,0,Non-Competitive,0.37569234642497507,0.000393855848759354,0.015035701511518536,1.3771933448754418e-05,0.002129216847428305
1,1,0,Non-Competitive,0.22148791540785506,0.014671130366285938,0.006928345277994885,0.00350850969522185,0.00408543482600306
0,0,0,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,2.605263843490485e-05,0.002887750349324639
1,1,0,Non-Competitive,0.22462095781582192,0.0007877116975187081,0.1875804958322478,0.0021050005539475143,0.18935243714004776
0,1,0,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.003859386980540434,0.08769711890345333
1,1,1,Non-Competitive,0.43548590130916426,0.029440724694761715,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,1,1,Competitive,0.04920604948928216,0.05504135486411973,0.007112861438771862,0.00263131648192539,0.00490955581114607
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
0,0,1,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,0,1,Non-Competitive,0.43548590130916426,0.00029539188656951555,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,1,1,Competitive,0.09057150050352474,0.09836549822764869,0.006160001059785128,0.0017541232686289305,0.0017965267150176329
1,1,1,Neutral,0.1226711983887211,0.0008861756597085466,0.07093936704333197,0.00350850969522185,0.06726994477343802
1,0,0,Neutral,0.11218110104061772,0.0010831035840882237,0.05989993862077797,0.00350850969522185,0.05618027369308226
0,0,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,2.605263843490485e-05,0.002887750349324639
0,1,0,Non-Competitive,0.23627895266868082,0.0008861756597085466,0.17108906169274182,0.0007892107340028248,0.17126888016501432
1,0,1,Neutral,0.1419310171198389,0.0008861756597085466,0.10469352338813305,0.00350850969522185,0.10293432696786214
0,1,0,Neutral,0.18382846592816393,0.0013784954706577393,0.11589191957997183,0.0008769300553324709,0.11582052476323552
1,1,1,Neutral,0.1655337361530716,0.0006892477353288697,0.12953223733887956,0.0017541232686289305,0.12788608689866257
1,0,1,Competitive,0.05550787329488234,0.026979125640015752,0.009611528535316738,0.00263131648192539,0.010573497299161015
0,1,0,Competitive,0.07735397784491442,0.002855454903505317,0.038615920622093874,0.00701728254840769,0.03340208929403154
0,1,0,Non-Competitive,0.43548590130916437,0.0018708152816069316,0.01805608912792931,8.771932132964597e-08,0.002887750349324639
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
0,0,1,Non-Competitive,0.43548590130916426,0.0038400945254037015,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,1,0,Non-Competitive,0.3120384357166836,0.0004923198109491925,0.2795757326868644,0.0017541232686289305,0.2817663628096791
1,1,0,Neutral,0.11260070493454179,0.0008861756597085466,0.07014452819690807,0.00526289612181477,0.06707033069399163
0,1,1,Non-Competitive,0.3756923464249749,0.0018708152816069316,0.015035701511518536,6.991229909972783e-05,0.002129216847428305
0,0,1,Non-Competitive,0.37569234642497495,0.0018708152816069316,0.015035701511518536,0.0021050005539475143,0.002129216847428305
