Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
300000,13,No,Yes,0.0030504615384615383,0.0038064615384615385,0.0017944615384615384,0.0019224615384615385,0.0016264615384615384,0.0016704615384615384,Retail Outlet Services,Other,1853.5384615384614,Other
100000,15,Yes,Yes,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Retail Outlet Services,Other,797.7333333333333,Other
15000,5,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,253.49999999999997,Other
50000,10,Yes,No,0.006764,0.007646,0.005288,0.005432,0.005176,0.0052640000000000004,Miscellaneous Stores,Miscellaneous Stores,528.5,None
180000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Retail Outlet Services,Other,1092.96,Other
20000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
1000,40,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,16.9,None
70000,30,Yes,Yes,0.0024040000000000003,0.0031060000000000003,0.0012848,0.0014272,0.00114,0.0012100000000000001,Professional Services and Membership Organizations,Other,390.04,Other
400000,150,Yes,Yes,0.0015733333333333335,0.0022933333333333334,0.00038933333333333333,0.0005173333333333334,0.00021733333333333335,0.0002593333333333333,Business Services,Other,1833.3333333333333,Other
300000,20,Yes,Yes,0.00294,0.00366,0.001788,0.0019320000000000001,0.00158,0.0016200000000000001,Miscellaneous Stores,Miscellaneous Stores,1806.0,Other
550000,20,No,No,0.00226,0.00289,0.00124,0.00136,0.00108,0.0011200000000000001,Miscellaneous Stores,Miscellaneous Stores,2722.5,None
200000,60,Yes,Yes,0.002012,0.002768,0.0008072,0.0009607999999999999,0.000616,0.000674,Business Services,Other,1067.6,Other
20000,75,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,337.99999999999994,None
150000,300,Yes,No,0.0016120000000000002,0.002368,0.0004072,0.0005608,0.000216,0.000274,Miscellaneous Stores,Miscellaneous Stores,740.7,None
20000,14,No,No,0.004308571428571429,0.005748571428571428,0.0016845714285714285,0.0018125714285714286,0.0016365714285714286,0.0017405714285714286,Miscellaneous Stores,Miscellaneous Stores,195.7714285714286,None
100000,15,No,Yes,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Miscellaneous Stores,Miscellaneous Stores,797.7333333333333,Other
5000,4,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,87.50000000000001,None
50000,31,Yes,No,0.002805161290322581,0.003885161290322581,0.0009331612903225807,0.0010771612903225807,0.0007531612903225807,0.0008071612903225807,Miscellaneous Stores,Miscellaneous Stores,351.7580645161291,None
2400000,9000,Yes,Yes,0.0014815555555555554,0.0022195555555555553,0.00024555555555555556,0.00036555555555555554,8.555555555555557e-05,0.00012555555555555557,Retail Outlet Services,Other,10789.333333333334,Other
2000,10,No,Yes,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Business Services,Other,20.72,Other
15000,40,No,No,0.00338,0.00482,0.0007559999999999999,0.000884,0.0007080000000000001,0.000812,Agricultural Services,Other,132.90000000000003,None
200000,3000,Yes,No,0.001626666666666667,0.002436666666666667,0.0002786666666666667,0.0004146666666666667,9.866666666666666e-05,0.00014466666666666667,Retail Outlet Services,Other,993.3333333333336,None
1000,10,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,16.9,None
750000,100,Yes,Yes,0.0012800000000000003,0.0018200000000000002,0.000456,0.000584,0.00028000000000000003,0.00032,Miscellaneous Stores,Miscellaneous Stores,2805.0,Other
280000,20,No,No,0.0026200000000000004,0.0034300000000000003,0.001256,0.001384,0.001092,0.0011380000000000001,Miscellaneous Stores,Miscellaneous Stores,1657.6000000000001,None
250000,2500,No,No,0.003564,0.005346,0.0003168,0.00047519999999999995,0.00015920000000000002,0.0002388,Retail Outlet Services,Other,2524.9999999999995,None
18000,52,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,179.99999999999997,Other
80000,15,Yes,No,0.0034040000000000003,0.004106,0.0022848,0.0024272,0.00214,0.00221,Miscellaneous Stores,Miscellaneous Stores,525.76,None
4000,35,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,70.00000000000001,None
75000,75,No,No,0.003146666666666667,0.004586666666666667,0.0005226666666666667,0.0006506666666666667,0.0004746666666666667,0.0005786666666666668,Miscellaneous Stores,Miscellaneous Stores,646.9999999999999,None
250000,25,No,No,0.0024200000000000003,0.0032300000000000002,0.001056,0.0011840000000000002,0.000892,0.000938,Miscellaneous Stores,Miscellaneous Stores,1430.0000000000002,None
100000,110,Yes,No,0.001676727272727273,0.002378727272727273,0.0005575272727272728,0.0006999272727272728,0.0004127272727272727,0.0004827272727272728,Professional Services and Membership Organizations,Other,484.4727272727273,None
2000,2,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Transportation Services,Other,33.8,None
20000,450,Yes,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Business Services,Other,300.0,Other
230000,60,No,Yes,0.00194,0.00266,0.00082,0.00098,0.000668,0.0007520000000000001,Miscellaneous Stores,Miscellaneous Stores,1223.6000000000001,Other
50000,1000,Yes,No,0.0029000000000000002,0.00434,0.000276,0.000404,0.000228,0.00033200000000000005,Contracted Services,Other,419.00000000000006,None
80000,50,Yes,No,0.0025600000000000006,0.0036400000000000004,0.00072,0.00088,0.000504,0.0005560000000000001,Miscellaneous Stores,Miscellaneous Stores,548.8,None
100000,96,Yes,Yes,0.0019608333333333335,0.0026808333333333332,0.0007704333333333333,0.0008952333333333334,0.0006888333333333334,0.0007728333333333333,Miscellaneous Stores,Miscellaneous Stores,516.4833333333333,Other
50000,100,Yes,No,0.0025400000000000006,0.0037100000000000006,0.000536,0.000704,0.000312,0.000368,Miscellaneous Stores,Miscellaneous Stores,358.5,None
75000,10,Yes,Yes,0.004512,0.005268,0.0033072,0.0034608,0.003116,0.003174,Miscellaneous Stores,Miscellaneous Stores,587.85,Other
40000,150,No,Yes,0.0020973333333333334,0.0029793333333333334,0.0006213333333333333,0.0007653333333333334,0.0005093333333333333,0.0005973333333333334,Business Services,Other,236.13333333333335,Other
25000,400,No,No,0.0029300000000000003,0.00437,0.000306,0.00043400000000000003,0.00025800000000000004,0.00036200000000000007,Miscellaneous Stores,Miscellaneous Stores,210.25000000000003,None
180000,20,No,No,0.0026200000000000004,0.0034300000000000003,0.0012720000000000001,0.001408,0.001092,0.0011380000000000001,Retail Outlet Services,Other,1072.8000000000002,None
300000,260,Yes,Yes,0.001588923076923077,0.002344923076923077,0.0003329230769230769,0.0004609230769230769,0.00016492307692307694,0.00020892307692307692,Retail Outlet Services,Other,1415.0769230769229,Other
130000,50,Yes,Yes,0.002112,0.002868,0.0009071999999999999,0.0010608,0.000716,0.000774,Miscellaneous Stores,Miscellaneous Stores,706.9399999999999,Other
25000,17,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,375.0,None
12000,15,No,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,116.32000000000002,None
150000,12,Yes,No,0.005606666666666667,0.006326666666666666,0.004416266666666667,0.004541066666666667,0.004334666666666666,0.004418666666666666,Miscellaneous Stores,Miscellaneous Stores,1321.6,None
50000,2000,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Agricultural Services,Other,844.9999999999999,None
550000,10157,Yes,Yes,0.0014429536280397756,0.0021629536280397756,0.0002909536280397756,0.0004349536280397756,8.295362803977553e-05,0.00012295362803977554,Agricultural Services,Other,2487.6244954218764,Other
60000,30,No,Yes,0.003006666666666667,0.004176666666666667,0.0010026666666666667,0.0011706666666666666,0.0007786666666666667,0.0008346666666666666,Miscellaneous Stores,Miscellaneous Stores,458.2,Other
220000,5,Yes,Yes,0.01144,0.01216,0.010249600000000001,0.0103744,0.010168,0.010252,Miscellaneous Stores,Miscellaneous Stores,3221.6800000000003,Other
10000,12,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,None
80000,340,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,1351.9999999999998,Other
40000,35,Yes,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Clothing Stores,Other,600.0,Other
100000,50,Yes,Yes,0.0025600000000000006,0.0036400000000000004,0.00072,0.00088,0.000504,0.0005560000000000001,Miscellaneous Stores,Miscellaneous Stores,686.0,Other
5000,5,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,84.49999999999999,None
150000,1500,No,No,0.0028933333333333337,0.004333333333333333,0.00026933333333333334,0.00039733333333333336,0.00022133333333333334,0.0003253333333333334,Transportation Services,Other,1255.9999999999998,None
5000,1500,No,No,0.0028933333333333337,0.004333333333333333,0.00026933333333333334,0.00039733333333333336,0.00022133333333333334,0.0003253333333333334,Business Services,Other,41.866666666666674,None
1000000,150,Yes,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,15000.0,Other
50000,15,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,844.9999999999999,None
40000,16,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,400.0,Other
10000,10,No,No,0.00506,0.00659,0.002416,0.002624,0.002116,0.002174,Retail Outlet Services,Other,109.8,None
15000,45,Yes,Yes,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,262.5,Other
40000,8,No,No,0.008014,0.008896000000000001,0.006538,0.0066820000000000004,0.006426,0.006514000000000001,Business Services,Other,472.8,None
40000,200,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,600.0,Other
100,15,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Retail Outlet Services,Other,1.5000000000000002,None
20000,35,Yes,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Professional Services and Membership Organizations,Other,300.0,Other
40000,20,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Retail Outlet Services,Other,400.0,Other
1200000,2000,Yes,Yes,0.0010180000000000002,0.0015220000000000003,0.00023399999999999997,0.000346,9e-05,0.00013000000000000002,Miscellaneous Stores,Miscellaneous Stores,3948.0,Other
20000,100,Yes,Yes,0.0029000000000000002,0.0042499999999999994,0.000568,0.000752,0.000316,0.000374,Retail Outlet Services,Other,163.2,Other
67000,100,No,No,0.0025400000000000006,0.0037100000000000006,0.000536,0.000704,0.000312,0.000368,Miscellaneous Stores,Miscellaneous Stores,480.39,None
50000,20,Yes,No,0.0033400000000000005,0.00451,0.001336,0.0015040000000000001,0.001112,0.001168,Miscellaneous Stores,Miscellaneous Stores,398.5,None
12000,200,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Agricultural Services,Other,179.99999999999997,None
5000,500,No,No,0.0029200000000000003,0.00436,0.000296,0.000424,0.000248,0.00035200000000000005,Miscellaneous Stores,Miscellaneous Stores,42.00000000000001,None
5000,50,No,No,0.0032800000000000004,0.00472,0.000656,0.000784,0.000608,0.0007120000000000001,Agricultural Services,Other,43.800000000000004,None
15000,35,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,253.49999999999997,None
1100000,9,Yes,Yes,0.0032302222222222224,0.0037342222222222225,0.002446222222222222,0.002558222222222222,0.0023022222222222224,0.002342222222222222,Business Services,Other,6052.444444444445,Other
200000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,1214.4,Other
25000,30,No,No,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Transportation Services,Other,250.0,None
60000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,364.32000000000005,Other
45000,35,No,Yes,0.0034514285714285714,0.004891428571428572,0.0008274285714285714,0.0009554285714285715,0.0007794285714285715,0.0008834285714285715,Miscellaneous Stores,Miscellaneous Stores,401.9142857142857,Other
6000000,40,Yes,Yes,0.0014720000000000002,0.001958,0.0006760000000000001,0.000764,0.000576,0.000614,Professional Services and Membership Organizations,Other,21360.0,Other
100000,48,Yes,Yes,0.002576666666666667,0.003656666666666667,0.0007366666666666667,0.0008966666666666667,0.0005206666666666667,0.0005726666666666667,Professional Services and Membership Organizations,Other,687.6666666666666,Other
300000,14,Yes,Yes,0.0029405714285714287,0.0036965714285714284,0.0016845714285714285,0.0018125714285714286,0.0015165714285714285,0.0015605714285714285,Miscellaneous Stores,Miscellaneous Stores,1820.5714285714284,Other
25000,450,Yes,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Transportation Services,Other,437.50000000000006,None
40000,150,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,600.0,None
200000,60,No,No,0.0022733333333333334,0.0029933333333333335,0.0010829333333333335,0.0012077333333333335,0.0010013333333333335,0.0010853333333333333,Miscellaneous Stores,Miscellaneous Stores,1095.4666666666667,None
2000,15,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,33.8,None
5000,100,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Utility Services,Other,75.0,None
800,3,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,13.52,None
1000000,76,Yes,Yes,0.0018347368421052631,0.0025547368421052633,0.0006827368421052632,0.0008267368421052631,0.00047473684210526314,0.0005147368421052631,Miscellaneous Stores,Miscellaneous Stores,4914.736842105263,Other
1000000,50,Yes,Yes,0.0014080000000000002,0.0019120000000000003,0.000624,0.000736,0.00048,0.0005200000000000001,Retail Outlet Services,Other,3680.0,Other
150000,35,Yes,No,0.0028685714285714287,0.003588571428571429,0.0016781714285714286,0.0018029714285714286,0.0015965714285714285,0.0016805714285714286,Miscellaneous Stores,Miscellaneous Stores,910.8857142857141,None
5000,30,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Contracted Services,Other,84.49999999999999,None
600000,16,Yes,Yes,0.00251,0.00314,0.00149,0.0016099999999999999,0.00133,0.0013700000000000001,Retail Outlet Services,Other,3119.9999999999995,Other
360000,10,Yes,Yes,0.0035120000000000004,0.004268,0.002256,0.002384,0.002088,0.002132,Retail Outlet Services,Other,2390.3999999999996,Other
80000,30,Yes,Yes,0.002646666666666667,0.003636666666666667,0.0009546666666666667,0.0010986666666666666,0.0007666666666666667,0.0008166666666666667,Miscellaneous Stores,Miscellaneous Stores,526.9333333333334,Other
850000,18,Yes,No,0.0021911111111111116,0.0027311111111111112,0.001367111111111111,0.0014951111111111111,0.001191111111111111,0.0012311111111111112,Miscellaneous Stores,Miscellaneous Stores,3953.4444444444443,None
30000,40,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,506.99999999999994,Other
1600000,16,Yes,Yes,0.0022580000000000005,0.0027620000000000006,0.001474,0.001586,0.00133,0.0013700000000000001,Miscellaneous Stores,Miscellaneous Stores,7248.0,Other
45000,80,No,Yes,0.0021750000000000003,0.003075,0.000759,0.000951,0.0005510000000000001,0.000639,Business Services,Other,282.375,Other
150000,4000,Yes,Yes,0.0014525,0.0021725,0.0002621,0.0003869,0.00018050000000000002,0.0002645,Miscellaneous Stores,Miscellaneous Stores,698.4749999999999,Other
5000,20,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,87.50000000000001,None
200000,20,No,No,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Contracted Services,Other,1428.8,None
200000,20,Yes,No,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,1214.4,None
50000,50,No,No,0.0027400000000000007,0.00391,0.0007360000000000001,0.0009040000000000001,0.000512,0.000568,Miscellaneous Stores,Miscellaneous Stores,368.5,None
12000,20,Yes,Yes,0.00388,0.00532,0.001256,0.001384,0.001208,0.001312,Miscellaneous Stores,Miscellaneous Stores,112.32000000000002,Other
12000,350,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,202.79999999999998,None
60000,4000,Yes,Yes,0.0021650000000000003,0.003245,0.0002930000000000001,0.00043700000000000005,0.00011300000000000001,0.00016700000000000005,Agricultural Services,Other,383.70000000000005,Other
3000,35,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,50.699999999999996,None
1000,40,No,No,0.00338,0.00482,0.0007559999999999999,0.000884,0.0007080000000000001,0.000812,Miscellaneous Stores,Miscellaneous Stores,8.86,None
10000,150,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,168.99999999999997,None
30000,20,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,450.0,None
5000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,84.49999999999999,None
12000,35,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,202.79999999999998,None
100000,15,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,1750.0000000000002,None
900000,300,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,13500.0,None
8000,150,No,No,0.0030133333333333336,0.0044533333333333334,0.00038933333333333333,0.0005173333333333334,0.00034133333333333335,0.0004453333333333334,Miscellaneous Stores,Miscellaneous Stores,67.94666666666666,None
22000,65,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Professional Services and Membership Organizations,Other,220.0,Other
120000,15,No,Yes,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Retail Outlet Services,Other,957.28,Other
7500,10,No,No,0.004880000000000001,0.00632,0.002256,0.002384,0.002208,0.0023120000000000003,Miscellaneous Stores,Miscellaneous Stores,77.70000000000002,None
30000,10000,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Contracted Services,Other,450.0,None
40000,150,Yes,Yes,0.0020973333333333334,0.0029793333333333334,0.0006213333333333333,0.0007653333333333334,0.0005093333333333333,0.0005973333333333334,Miscellaneous Stores,Miscellaneous Stores,236.13333333333335,Other
180000,55,No,Yes,0.002349090909090909,0.0030690909090909093,0.001158690909090909,0.001283490909090909,0.001077090909090909,0.0011610909090909091,Miscellaneous Stores,Miscellaneous Stores,999.5563636363637,Other
4000,4,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,70.00000000000001,None
12000,55,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,202.79999999999998,None
1300000,120,Yes,Yes,0.00169,0.00241,0.0005380000000000001,0.0006820000000000001,0.00033,0.00037,Agricultural Services,Other,6201.0,Other
1000000,75,Yes,Yes,0.001274666666666667,0.0017786666666666671,0.0004906666666666666,0.0006026666666666667,0.00034666666666666667,0.00038666666666666667,Miscellaneous Stores,Miscellaneous Stores,3546.6666666666665,Other
3000,38,No,Yes,0.0034063157894736844,0.004846315789473685,0.0007823157894736841,0.0009103157894736842,0.0007343157894736843,0.0008383157894736842,Professional Services and Membership Organizations,Other,26.658947368421057,Other
480000,20,Yes,No,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Retail Outlet Services,Other,3429.12,None
200000,100,Yes,No,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Retail Outlet Services,Other,2000.0,None
300000,200,Yes,Yes,0.0016120000000000002,0.002368,0.000356,0.000484,0.00018800000000000002,0.000232,Business Services,Other,1421.9999999999998,Other
20000,20,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Professional Services and Membership Organizations,Other,300.0,None
24000,45,No,Yes,0.0033244444444444445,0.004764444444444444,0.0007004444444444445,0.0008284444444444445,0.0006524444444444444,0.0007564444444444446,Professional Services and Membership Organizations,Other,211.3066666666667,Other
10000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Clothing Stores,Other,168.99999999999997,None
25000,10,Yes,Yes,0.0047,0.00605,0.002368,0.002552,0.002116,0.002174,Miscellaneous Stores,Miscellaneous Stores,249.00000000000003,Other
150000,40,Yes,Yes,0.00269,0.00341,0.0014996,0.0016244,0.001418,0.001502,Clothing Stores,Other,884.0999999999999,Other
175000,50,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,1750.0,Other
60000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,364.32000000000005,Other
50000,90,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Transportation Services,Other,750.0,Other
75000,75,Yes,No,0.0018040000000000003,0.0025060000000000004,0.0006848,0.0008272,0.00054,0.0006100000000000001,Retail Outlet Services,Other,372.90000000000003,None
400000,9,Yes,Yes,0.003662222222222222,0.004382222222222222,0.0024782222222222224,0.0026062222222222224,0.002306222222222222,0.002348222222222222,Miscellaneous Stores,Miscellaneous Stores,2668.8888888888887,Other
20000,100,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,337.99999999999994,None
1000,50,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,16.9,None
5000,40,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,75.0,None
100000,60,No,Yes,0.002313333333333334,0.003303333333333334,0.0006213333333333333,0.0007653333333333334,0.0004333333333333333,0.00048333333333333334,Miscellaneous Stores,Miscellaneous Stores,625.3333333333335,Other
2000,10,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,35.00000000000001,None
1000,10,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,16.9,None
7000,30,No,No,0.0035466666666666667,0.004986666666666667,0.0009226666666666667,0.0010506666666666668,0.0008746666666666666,0.0009786666666666667,Miscellaneous Stores,Miscellaneous Stores,63.18666666666667,None
15000,20,Yes,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,150.0,Other
80000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Miscellaneous Stores,Miscellaneous Stores,485.76,Other
150000,80,Yes,Yes,0.0017790000000000002,0.002481,0.0006598,0.0008022000000000001,0.000515,0.000585,Miscellaneous Stores,Miscellaneous Stores,742.0500000000001,Other
600000,80,Yes,Yes,0.00151,0.00214,0.00049,0.00061,0.00033,0.00037,Miscellaneous Stores,Miscellaneous Stores,2519.9999999999995,Other
60000,30,Yes,No,0.003006666666666667,0.004176666666666667,0.0010026666666666667,0.0011706666666666666,0.0007786666666666667,0.0008346666666666666,Transportation Services,Other,458.2,None
150000,10,Yes,Yes,0.004404,0.005106,0.0032848,0.0034272,0.00314,0.00321,Miscellaneous Stores,Miscellaneous Stores,1135.8000000000002,Other
10000,10,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,Other
300000,15,No,Yes,0.0028453333333333334,0.003601333333333333,0.0015893333333333332,0.0017173333333333333,0.0014213333333333333,0.0014653333333333332,Miscellaneous Stores,Miscellaneous Stores,1791.9999999999998,Other
230000,20,Yes,Yes,0.0029040000000000003,0.0036060000000000003,0.0017848,0.0019272,0.00164,0.0017100000000000001,Retail Outlet Services,Other,1396.5600000000002,Other
27000,50,No,Yes,0.0032800000000000004,0.00472,0.000656,0.000784,0.000608,0.0007120000000000001,Miscellaneous Stores,Miscellaneous Stores,236.52,Other
15000,200,No,Yes,0.00298,0.00442,0.000356,0.000484,0.000308,0.00041200000000000004,Business Services,Other,126.90000000000002,Other
500000,30,Yes,No,0.002106666666666667,0.0028266666666666666,0.0009226666666666667,0.0010506666666666668,0.0007506666666666666,0.0007926666666666667,Miscellaneous Stores,Miscellaneous Stores,2558.3333333333335,None
50000,15,Yes,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,484.66666666666674,None
100000,35,Yes,No,0.0028685714285714287,0.003588571428571429,0.0016781714285714286,0.0018029714285714286,0.0015965714285714285,0.0016805714285714286,Miscellaneous Stores,Miscellaneous Stores,607.2571428571429,None
7000,30,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,118.29999999999998,None
30000,90,Yes,No,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Miscellaneous Stores,Miscellaneous Stores,300.0,None
