Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
130000,50,Yes,Yes,0.1056,0.1056,0.20279999999999998,0.20279999999999998,0.29100000000000004,0.29100000000000004,Miscellaneous Stores,Miscellaneous Stores,706.9399999999999,Other
25000,17,Yes,No,0.0918,0.0918,0.0918,0.0918,0.0918,0.0918,Miscellaneous Stores,Miscellaneous Stores,375.0,None
12000,15,No,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,116.32000000000002,None
150000,12,Yes,No,0.06728,0.06728,0.08369600000000002,0.08369600000000002,0.14072000000000004,0.14072000000000004,Miscellaneous Stores,Miscellaneous Stores,1321.6,None
50000,2000,No,No,12.168,12.168,12.168,12.168,12.168,12.168,Agricultural Services,Other,844.9999999999999,None
550000,10157,Yes,Yes,14.656080000000001,14.656080000000001,32.93868000000001,32.93868000000001,36.595200000000006,36.595200000000006,Agricultural Services,Other,2487.6244954218764,Other
60000,30,No,Yes,0.09020000000000002,0.09020000000000002,0.13340000000000002,0.13340000000000002,0.1712,0.1712,Miscellaneous Stores,Miscellaneous Stores,458.2,Other
220000,5,Yes,Yes,0.0572,0.0572,0.06404,0.06404,0.0878,0.0878,Miscellaneous Stores,Miscellaneous Stores,3221.6800000000003,Other
10000,12,No,No,0.07300800000000002,0.07300800000000002,0.07300800000000002,0.07300800000000002,0.07300800000000002,0.07300800000000002,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,None
80000,340,No,Yes,2.0685599999999997,2.0685599999999997,2.0685599999999997,2.0685599999999997,2.0685599999999997,2.0685599999999997,Business Services,Other,1351.9999999999998,Other
40000,35,Yes,Yes,0.189,0.189,0.189,0.189,0.189,0.189,Clothing Stores,Other,600.0,Other
100000,50,Yes,Yes,0.128,0.128,0.19999999999999998,0.19999999999999998,0.254,0.254,Miscellaneous Stores,Miscellaneous Stores,686.0,Other
5000,5,No,No,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Retail Outlet Services,Other,84.49999999999999,None
150000,1500,No,No,4.34,4.34,4.34,4.34,14.06,14.06,Transportation Services,Other,1255.9999999999998,None
5000,1500,No,No,4.34,4.34,4.34,4.34,14.06,14.06,Business Services,Other,41.866666666666674,None
1000000,150,Yes,Yes,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,Miscellaneous Stores,Miscellaneous Stores,15000.0,Other
50000,15,No,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Miscellaneous Stores,Miscellaneous Stores,844.9999999999999,None
40000,16,No,Yes,0.057600000000000005,0.057600000000000005,0.057600000000000005,0.057600000000000005,0.057600000000000005,0.057600000000000005,Miscellaneous Stores,Miscellaneous Stores,400.0,Other
10000,10,No,No,0.050600000000000006,0.050600000000000006,0.06680000000000001,0.06680000000000001,0.0722,0.0722,Retail Outlet Services,Other,109.8,None
15000,45,Yes,Yes,0.28350000000000003,0.28350000000000003,0.28350000000000003,0.28350000000000003,0.28350000000000003,0.28350000000000003,Professional Services and Membership Organizations,Other,262.5,Other
40000,8,No,No,0.064112,0.064112,0.07592000000000002,0.07592000000000002,0.11336000000000002,0.11336000000000002,Business Services,Other,472.8,None
40000,200,No,Yes,1.08,1.08,1.08,1.08,1.08,1.08,Miscellaneous Stores,Miscellaneous Stores,600.0,Other
100,15,No,No,0.081,0.081,0.081,0.081,0.081,0.081,Retail Outlet Services,Other,1.5000000000000002,None
20000,35,Yes,Yes,0.189,0.189,0.189,0.189,0.189,0.189,Professional Services and Membership Organizations,Other,300.0,Other
40000,20,Yes,Yes,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,Retail Outlet Services,Other,400.0,Other
1200000,2000,Yes,Yes,2.0360000000000005,2.0360000000000005,5.059999999999999,5.059999999999999,7.22,7.22,Miscellaneous Stores,Miscellaneous Stores,3948.0,Other
20000,100,Yes,Yes,0.29000000000000004,0.29000000000000004,0.434,0.434,0.542,0.542,Retail Outlet Services,Other,163.2,Other
67000,100,No,No,0.254,0.254,0.398,0.398,0.524,0.524,Miscellaneous Stores,Miscellaneous Stores,480.39,None
50000,20,Yes,No,0.06680000000000001,0.06680000000000001,0.0956,0.0956,0.12079999999999999,0.12079999999999999,Miscellaneous Stores,Miscellaneous Stores,398.5,None
12000,200,No,No,1.08,1.08,1.08,1.08,1.08,1.08,Agricultural Services,Other,179.99999999999997,None
5000,500,No,No,1.46,1.46,1.46,1.46,4.7,4.7,Miscellaneous Stores,Miscellaneous Stores,42.00000000000001,None
5000,50,No,No,0.164,0.164,0.164,0.164,0.48800000000000004,0.48800000000000004,Agricultural Services,Other,43.800000000000004,None
15000,35,No,No,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,Professional Services and Membership Organizations,Other,253.49999999999997,None
1100000,9,Yes,Yes,0.029072,0.029072,0.042679999999999996,0.042679999999999996,0.0524,0.0524,Business Services,Other,6052.444444444445,Other
200000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,1214.4,Other
25000,30,No,No,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,Transportation Services,Other,250.0,None
60000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,364.32000000000005,Other
45000,35,No,Yes,0.1208,0.1208,0.1208,0.1208,0.3476,0.3476,Miscellaneous Stores,Miscellaneous Stores,401.9142857142857,Other
6000000,40,Yes,Yes,0.05888,0.05888,0.09920000000000001,0.09920000000000001,0.1568,0.1568,Professional Services and Membership Organizations,Other,21360.0,Other
100000,48,Yes,Yes,0.12368000000000004,0.12368000000000004,0.19280000000000003,0.19280000000000003,0.24464000000000008,0.24464000000000008,Professional Services and Membership Organizations,Other,687.6666666666666,Other
300000,14,Yes,Yes,0.041168,0.041168,0.06032000000000001,0.06032000000000001,0.07544000000000002,0.07544000000000002,Miscellaneous Stores,Miscellaneous Stores,1820.5714285714284,Other
25000,450,Yes,No,2.8350000000000004,2.8350000000000004,2.8350000000000004,2.8350000000000004,2.8350000000000004,2.8350000000000004,Transportation Services,Other,437.50000000000006,None
40000,150,Yes,No,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,Miscellaneous Stores,Miscellaneous Stores,600.0,None
200000,60,No,No,0.13640000000000002,0.13640000000000002,0.21848,0.21848,0.5036,0.5036,Miscellaneous Stores,Miscellaneous Stores,1095.4666666666667,None
2000,15,No,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Miscellaneous Stores,Miscellaneous Stores,33.8,None
5000,100,Yes,No,0.54,0.54,0.54,0.54,0.54,0.54,Utility Services,Other,75.0,None
800,3,No,No,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,0.018252000000000004,Business Services,Other,13.52,None
1000000,76,Yes,Yes,0.13944,0.13944,0.27624000000000004,0.27624000000000004,0.3036,0.3036,Miscellaneous Stores,Miscellaneous Stores,4914.736842105263,Other
1000000,50,Yes,Yes,0.0704,0.0704,0.146,0.146,0.19999999999999998,0.19999999999999998,Retail Outlet Services,Other,3680.0,Other
150000,35,Yes,No,0.1004,0.1004,0.14828000000000002,0.14828000000000002,0.3146,0.3146,Miscellaneous Stores,Miscellaneous Stores,910.8857142857141,None
5000,30,No,No,0.18252,0.18252,0.18252,0.18252,0.18252,0.18252,Contracted Services,Other,84.49999999999999,None
600000,16,Yes,Yes,0.04016,0.04016,0.0632,0.0632,0.0776,0.0776,Retail Outlet Services,Other,3119.9999999999995,Other
360000,10,Yes,Yes,0.03512,0.03512,0.0488,0.0488,0.0596,0.0596,Retail Outlet Services,Other,2390.3999999999996,Other
80000,30,Yes,Yes,0.07940000000000001,0.07940000000000001,0.11720000000000003,0.11720000000000003,0.155,0.155,Miscellaneous Stores,Miscellaneous Stores,526.9333333333334,Other
850000,18,Yes,No,0.03944,0.03944,0.07184,0.07184,0.08480000000000001,0.08480000000000001,Miscellaneous Stores,Miscellaneous Stores,3953.4444444444443,None
30000,40,No,Yes,0.24336,0.24336,0.24336,0.24336,0.24336,0.24336,Professional Services and Membership Organizations,Other,506.99999999999994,Other
1600000,16,Yes,Yes,0.03612800000000001,0.03612800000000001,0.06032,0.06032,0.0776,0.0776,Miscellaneous Stores,Miscellaneous Stores,7248.0,Other
45000,80,No,Yes,0.17400000000000002,0.17400000000000002,0.37560000000000004,0.37560000000000004,0.6636000000000001,0.6636000000000001,Business Services,Other,282.375,Other
150000,4000,Yes,Yes,5.81,5.81,11.282000000000002,11.282000000000002,30.290000000000003,30.290000000000003,Miscellaneous Stores,Miscellaneous Stores,698.4749999999999,Other
5000,20,No,No,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,0.12600000000000003,Professional Services and Membership Organizations,Other,87.50000000000001,None
200000,20,No,No,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Contracted Services,Other,1428.8,None
200000,20,Yes,No,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,1214.4,None
50000,50,No,No,0.137,0.137,0.209,0.209,0.272,0.272,Miscellaneous Stores,Miscellaneous Stores,368.5,None
12000,20,Yes,Yes,0.0776,0.0776,0.0776,0.0776,0.20720000000000002,0.20720000000000002,Miscellaneous Stores,Miscellaneous Stores,112.32000000000002,Other
12000,350,Yes,No,2.1294,2.1294,2.1294,2.1294,2.1294,2.1294,Miscellaneous Stores,Miscellaneous Stores,202.79999999999998,None
60000,4000,Yes,Yes,8.66,8.66,12.98,12.98,19.46,19.46,Agricultural Services,Other,383.70000000000005,Other
3000,35,No,No,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,Professional Services and Membership Organizations,Other,50.699999999999996,None
1000,40,No,No,0.13520000000000001,0.13520000000000001,0.13520000000000001,0.13520000000000001,0.3944000000000001,0.3944000000000001,Miscellaneous Stores,Miscellaneous Stores,8.86,None
10000,150,No,No,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,0.9125999999999999,Business Services,Other,168.99999999999997,None
30000,20,No,No,0.108,0.108,0.108,0.108,0.108,0.108,Miscellaneous Stores,Miscellaneous Stores,450.0,None
5000,20,No,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Miscellaneous Stores,Miscellaneous Stores,84.49999999999999,None
12000,35,No,No,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,Miscellaneous Stores,Miscellaneous Stores,202.79999999999998,None
100000,15,No,No,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,Miscellaneous Stores,Miscellaneous Stores,1750.0000000000002,None
900000,300,Yes,No,1.6199999999999999,1.6199999999999999,1.6199999999999999,1.6199999999999999,1.6199999999999999,1.6199999999999999,Miscellaneous Stores,Miscellaneous Stores,13500.0,None
8000,150,No,No,0.452,0.452,0.452,0.452,1.4240000000000002,1.4240000000000002,Miscellaneous Stores,Miscellaneous Stores,67.94666666666666,None
22000,65,No,Yes,0.234,0.234,0.234,0.234,0.234,0.234,Professional Services and Membership Organizations,Other,220.0,Other
120000,15,No,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Retail Outlet Services,Other,957.28,Other
7500,10,No,No,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Miscellaneous Stores,Miscellaneous Stores,77.70000000000002,None
30000,10000,Yes,No,54.0,54.0,54.0,54.0,54.0,54.0,Contracted Services,Other,450.0,None
40000,150,Yes,Yes,0.3146,0.3146,0.536,0.536,1.2380000000000002,1.2380000000000002,Miscellaneous Stores,Miscellaneous Stores,236.13333333333335,Other
180000,55,No,Yes,0.1292,0.1292,0.20444,0.20444,0.46580000000000005,0.46580000000000005,Miscellaneous Stores,Miscellaneous Stores,999.5563636363637,Other
4000,4,No,No,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,Business Services,Other,70.00000000000001,None
12000,55,Yes,No,0.33462,0.33462,0.33462,0.33462,0.33462,0.33462,Business Services,Other,202.79999999999998,None
1300000,120,Yes,Yes,0.2028,0.2028,0.41880000000000006,0.41880000000000006,0.4620000000000001,0.4620000000000001,Agricultural Services,Other,6201.0,Other
1000000,75,Yes,Yes,0.09560000000000002,0.09560000000000002,0.20899999999999996,0.20899999999999996,0.29000000000000004,0.29000000000000004,Miscellaneous Stores,Miscellaneous Stores,3546.6666666666665,Other
3000,38,No,Yes,0.12944,0.12944,0.12944,0.12944,0.37568000000000007,0.37568000000000007,Professional Services and Membership Organizations,Other,26.658947368421057,Other
480000,20,Yes,No,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Retail Outlet Services,Other,3429.12,None
200000,100,Yes,No,0.36,0.36,0.36,0.36,0.36,0.36,Retail Outlet Services,Other,2000.0,None
300000,200,Yes,Yes,0.3224,0.3224,0.5960000000000001,0.5960000000000001,0.812,0.812,Business Services,Other,1421.9999999999998,Other
20000,20,Yes,No,0.108,0.108,0.108,0.108,0.108,0.108,Professional Services and Membership Organizations,Other,300.0,None
24000,45,No,Yes,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.14959999999999998,0.44120000000000004,0.44120000000000004,Professional Services and Membership Organizations,Other,211.3066666666667,Other
10000,20,No,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Clothing Stores,Other,168.99999999999997,None
25000,10,Yes,Yes,0.047,0.047,0.061399999999999996,0.061399999999999996,0.0722,0.0722,Miscellaneous Stores,Miscellaneous Stores,249.00000000000003,Other
150000,40,Yes,Yes,0.1076,0.1076,0.16232000000000002,0.16232000000000002,0.3524,0.3524,Clothing Stores,Other,884.0999999999999,Other
175000,50,No,Yes,0.18,0.18,0.18,0.18,0.18,0.18,Miscellaneous Stores,Miscellaneous Stores,1750.0,Other
60000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,364.32000000000005,Other
50000,90,No,Yes,0.486,0.486,0.486,0.486,0.486,0.486,Transportation Services,Other,750.0,Other
75000,75,Yes,No,0.1353,0.1353,0.2703,0.2703,0.5025000000000001,0.5025000000000001,Retail Outlet Services,Other,372.90000000000003,None
400000,9,Yes,Yes,0.03296,0.03296,0.04592,0.04592,0.05402,0.05402,Miscellaneous Stores,Miscellaneous Stores,2668.8888888888887,Other
20000,100,No,No,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,Professional Services and Membership Organizations,Other,337.99999999999994,None
1000,50,Yes,No,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,0.30419999999999997,Business Services,Other,16.9,None
5000,40,No,No,0.216,0.216,0.216,0.216,0.216,0.216,Miscellaneous Stores,Miscellaneous Stores,75.0,None
100000,60,No,Yes,0.1388,0.1388,0.21440000000000003,0.21440000000000003,0.29000000000000004,0.29000000000000004,Miscellaneous Stores,Miscellaneous Stores,625.3333333333335,Other
2000,10,No,No,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,Business Services,Other,35.00000000000001,None
1000,10,Yes,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,16.9,None
7000,30,No,No,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.30080000000000007,0.30080000000000007,Miscellaneous Stores,Miscellaneous Stores,63.18666666666667,None
15000,20,Yes,Yes,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,Miscellaneous Stores,Miscellaneous Stores,150.0,Other
80000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Miscellaneous Stores,Miscellaneous Stores,485.76,Other
150000,80,Yes,Yes,0.14232,0.14232,0.28632,0.28632,0.5340000000000001,0.5340000000000001,Miscellaneous Stores,Miscellaneous Stores,742.0500000000001,Other
600000,80,Yes,Yes,0.12079999999999999,0.12079999999999999,0.236,0.236,0.30800000000000005,0.30800000000000005,Miscellaneous Stores,Miscellaneous Stores,2519.9999999999995,Other
60000,30,Yes,No,0.09020000000000002,0.09020000000000002,0.13340000000000002,0.13340000000000002,0.1712,0.1712,Transportation Services,Other,458.2,None
150000,10,Yes,Yes,0.044039999999999996,0.044039999999999996,0.06204,0.06204,0.09300000000000001,0.09300000000000001,Miscellaneous Stores,Miscellaneous Stores,1135.8000000000002,Other
10000,10,No,Yes,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,Other
300000,15,No,Yes,0.042679999999999996,0.042679999999999996,0.0632,0.0632,0.07940000000000001,0.07940000000000001,Miscellaneous Stores,Miscellaneous Stores,1791.9999999999998,Other
230000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Retail Outlet Services,Other,1396.5600000000002,Other
27000,50,No,Yes,0.164,0.164,0.164,0.164,0.48800000000000004,0.48800000000000004,Miscellaneous Stores,Miscellaneous Stores,236.52,Other
15000,200,No,Yes,0.5960000000000001,0.5960000000000001,0.5960000000000001,0.5960000000000001,1.8920000000000001,1.8920000000000001,Business Services,Other,126.90000000000002,Other
500000,30,Yes,No,0.0632,0.0632,0.10640000000000001,0.10640000000000001,0.13340000000000002,0.13340000000000002,Miscellaneous Stores,Miscellaneous Stores,2558.3333333333335,None
50000,15,Yes,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,484.66666666666674,None
100000,35,Yes,No,0.1004,0.1004,0.14828000000000002,0.14828000000000002,0.3146,0.3146,Miscellaneous Stores,Miscellaneous Stores,607.2571428571429,None
7000,30,No,No,0.18252,0.18252,0.18252,0.18252,0.18252,0.18252,Miscellaneous Stores,Miscellaneous Stores,118.29999999999998,None
30000,90,Yes,No,0.324,0.324,0.324,0.324,0.324,0.324,Miscellaneous Stores,Miscellaneous Stores,300.0,None
700000,30,No,Yes,0.18252,0.18252,0.18252,0.18252,0.18252,0.18252,Retail Outlet Services,Other,11829.999999999998,Other
10000,2000,Yes,No,12.168,12.168,12.168,12.168,12.168,12.168,Miscellaneous Stores,Miscellaneous Stores,168.99999999999997,None
400000,9,Yes,Yes,0.033608,0.033608,0.04916000000000001,0.04916000000000001,0.05564000000000001,0.05564000000000001,Miscellaneous Stores,Miscellaneous Stores,2776.8888888888887,Other
3000,15,No,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,29.080000000000005,None
1200000,50,Yes,No,0.0704,0.0704,0.146,0.146,0.19999999999999998,0.19999999999999998,Miscellaneous Stores,Miscellaneous Stores,4416.0,None
50000,100,No,No,0.30800000000000005,0.30800000000000005,0.30800000000000005,0.30800000000000005,0.9560000000000001,0.9560000000000001,Professional Services and Membership Organizations,Other,428.00000000000006,None
350000,285,No,Yes,0.4404,0.4404,0.9534000000000002,0.9534000000000002,1.056,1.056,Business Services,Other,1618.842105263158,Other
150000,150,Yes,No,0.266,0.266,0.4712,0.4712,1.1840000000000002,1.1840000000000002,Business Services,Other,746.5999999999999,None
200000,20,No,No,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1428.8,None
200000,15,Yes,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Miscellaneous Stores,Miscellaneous Stores,1595.4666666666667,Other
15000,50,No,No,0.155,0.155,0.22699999999999998,0.22699999999999998,0.281,0.281,Miscellaneous Stores,Miscellaneous Stores,125.39999999999999,None
250000,100,Yes,Yes,0.1704,0.1704,0.35040000000000004,0.35040000000000004,0.6600000000000001,0.6600000000000001,Clothing Stores,Other,1218.0,Other
364000,10,No,Yes,0.03512,0.03512,0.0488,0.0488,0.0596,0.0596,Miscellaneous Stores,Miscellaneous Stores,2416.96,Other
100000,15,No,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,969.3333333333335,None
5000,1500,No,No,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,9.450000000000001,Miscellaneous Stores,Miscellaneous Stores,87.50000000000001,None
10000,10,Yes,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Retail Outlet Services,Other,168.99999999999997,None
1000,20,Yes,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Miscellaneous Stores,Miscellaneous Stores,16.9,None
450000,25,Yes,Yes,0.06509999999999999,0.06509999999999999,0.1101,0.1101,0.18750000000000003,0.18750000000000003,Miscellaneous Stores,Miscellaneous Stores,2597.4,Other
550000,50,Yes,No,0.083,0.083,0.155,0.155,0.19999999999999998,0.19999999999999998,Clothing Stores,Other,2392.5,None
340000,12,Yes,No,0.046848,0.046848,0.06844800000000001,0.06844800000000001,0.10560000000000003,0.10560000000000003,Miscellaneous Stores,Miscellaneous Stores,2404.48,None
10000,10,No,No,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Miscellaneous Stores,Miscellaneous Stores,103.60000000000001,None
50000,157,Yes,Yes,0.9551879999999999,0.9551879999999999,0.9551879999999999,0.9551879999999999,0.9551879999999999,0.9551879999999999,Retail Outlet Services,Other,844.9999999999999,Other
150000,35,No,Yes,0.1004,0.1004,0.14828000000000002,0.14828000000000002,0.3146,0.3146,Miscellaneous Stores,Miscellaneous Stores,910.8857142857141,Other
150000,2500,No,Yes,3.63,3.63,9.03,9.03,18.930000000000003,18.930000000000003,Clothing Stores,Other,724.8,Other
20000,25,No,Yes,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.254,0.254,Miscellaneous Stores,Miscellaneous Stores,183.20000000000002,Other
25000,5,No,No,0.0344,0.0344,0.0344,0.0344,0.06680000000000001,0.06680000000000001,Miscellaneous Stores,Miscellaneous Stores,309.0,None
20000,20,No,Yes,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,Transportation Services,Other,200.0,Other
100457,384,Yes,Yes,2.0736000000000003,2.0736000000000003,2.0736000000000003,2.0736000000000003,2.0736000000000003,2.0736000000000003,Miscellaneous Stores,Miscellaneous Stores,1506.855,Other
25000,1000,Yes,No,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,5.3999999999999995,Contracted Services,Other,375.0,None
120000,111,Yes,Yes,0.18984000000000004,0.18984000000000004,0.4296000000000001,0.4296000000000001,0.8691600000000003,0.8691600000000003,Retail Outlet Services,Other,610.8324324324324,Other
10000,250,No,No,0.74,0.74,0.74,0.74,2.3600000000000003,2.3600000000000003,Business Services,Other,84.4,None
250000,500,No,No,1.7819999999999998,1.7819999999999998,1.7819999999999998,1.7819999999999998,3.5820000000000003,3.5820000000000003,Miscellaneous Stores,Miscellaneous Stores,2524.9999999999995,None
60000,12,Yes,No,0.046848,0.046848,0.06844800000000001,0.06844800000000001,0.10560000000000003,0.10560000000000003,Miscellaneous Stores,Miscellaneous Stores,424.32000000000005,None
1000000,5,No,Yes,0.05738,0.05738,0.0635,0.0635,0.068,0.068,Business Services,Other,14490.0,Other
60000,20,No,Yes,0.0632,0.0632,0.08480000000000001,0.08480000000000001,0.11720000000000001,0.11720000000000001,Retail Outlet Services,Other,443.40000000000003,Other
550000,20,Yes,No,0.0452,0.0452,0.074,0.074,0.09200000000000001,0.09200000000000001,Miscellaneous Stores,Miscellaneous Stores,2722.5,None
500000,150,Yes,Yes,0.236,0.236,0.452,0.452,0.5870000000000001,0.5870000000000001,Business Services,Other,2291.6666666666665,Other
30000,20,Yes,Yes,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,Miscellaneous Stores,Miscellaneous Stores,300.0,Other
100000,20,No,No,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,714.4,None
2000,20,Yes,Yes,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Miscellaneous Stores,Miscellaneous Stores,33.8,Other
100000,25,Yes,Yes,0.06509999999999999,0.06509999999999999,0.1101,0.1101,0.18750000000000003,0.18750000000000003,Miscellaneous Stores,Miscellaneous Stores,577.2,Other
5000,250,No,No,0.74,0.74,0.74,0.74,2.3600000000000003,2.3600000000000003,Contracted Services,Other,42.2,None
300000,15,Yes,Yes,0.044300000000000006,0.044300000000000006,0.06860000000000001,0.06860000000000001,0.0821,0.0821,Miscellaneous Stores,Miscellaneous Stores,1900.0000000000005,Other
20000,15,Yes,Yes,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,193.86666666666667,Other
100000,20,No,Yes,0.108,0.108,0.108,0.108,0.108,0.108,Transportation Services,Other,1500.0,Other
450000,19,Yes,No,0.04736,0.04736,0.07472000000000001,0.07472000000000001,0.09182000000000001,0.09182000000000001,Miscellaneous Stores,Miscellaneous Stores,2476.184210526316,None
20000,20,Yes,No,0.108,0.108,0.108,0.108,0.108,0.108,Miscellaneous Stores,Miscellaneous Stores,300.0,None
50000,100,No,No,0.2264,0.2264,0.37400000000000005,0.37400000000000005,0.8420000000000001,0.8420000000000001,Clothing Stores,Other,303.5,None
10000,90,No,No,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,Agricultural Services,Other,168.99999999999997,None
150000,15,Yes,No,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Miscellaneous Stores,Miscellaneous Stores,1196.6,None
2000000,6000,Yes,No,5.852,5.852,11.9,11.9,20.54,20.54,Miscellaneous Stores,Miscellaneous Stores,6126.666666666667,None
200000,10000,No,No,14.450000000000001,14.450000000000001,28.130000000000003,28.130000000000003,75.65,75.65,Retail Outlet Services,Other,929.8,None
115000,70,No,Yes,0.1508,0.1508,0.24656,0.24656,0.5792,0.5792,Clothing Stores,Other,616.202857142857,Other
1000,10,Yes,No,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,0.06300000000000001,Miscellaneous Stores,Miscellaneous Stores,17.500000000000004,None
16000,70,Yes,Yes,0.156,0.156,0.33240000000000003,0.33240000000000003,0.5844,0.5844,Miscellaneous Stores,Miscellaneous Stores,101.25714285714288,Other
260000,3,No,Yes,0.010692000000000002,0.010692000000000002,0.010692000000000002,0.010692000000000002,0.021492000000000008,0.021492000000000008,Retail Outlet Services,Other,2626.0,Other
1500,30,No,No,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,Miscellaneous Stores,Miscellaneous Stores,26.250000000000007,None
400000,25,Yes,No,0.0887,0.0887,0.1247,0.1247,0.14,0.14,Miscellaneous Stores,Miscellaneous Stores,2693.6,None
