Is Registered,Accepts Card,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services,Current Provider,Transaction_per_Unit_Turnover_RobustScaled,Average_Transaction_Amount_Scaled,Total_Annual_Transaction_Fees_Scaled,Current pay
0,1,False,False,False,False,True,False,False,False,False,False,0,2.282775855440216,-0.1142857142857142,-0.4203524888114615,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1270115889493052,-0.0571428571428571,-0.0079755578705932,Neutral
1,0,False,False,False,True,False,False,False,False,False,False,1,12.16908331960235,2.5142857142857142,-0.4125675966698473,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1764431262701158,-0.1714285714285714,1.0077728850719951,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0034327456472784,-0.1714285714285714,-0.2903768031922877,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,-0.1393694732795078,-0.1142857142857142,1.0058274752179102,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1783654638325918,-0.1257142857142857,1.4966620606528618,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.1142857142857142,-0.16141843723281,Neutral
1,0,False,False,True,False,False,False,False,False,False,False,1,0.3055143626077882,0.8,-0.1821961440031281,Neutral
1,0,True,False,False,False,False,False,False,False,False,False,1,2.035618168836162,0.6857142857142857,-0.288842782675347,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1714285714285714,0.226614957672745,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.5526720492118417,68.22857142857143,5.499744081333694,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,12.16908331960235,113.94285714285714,0.4502229381330485,Non-Competitive
1,1,False,False,True,False,False,False,False,False,False,False,0,-0.0383572013630686,0.4571428571428571,0.0666239371288001,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,2.282775855440216,-0.2285714285714285,-0.4362075791222504,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.8925138682924152,0.4571428571428571,-0.3613672173705089,Non-Competitive
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.1859491911395025,-0.3085714285714285,2.101093223067503,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,4.754352721480749,0.0,-0.4276964110106306,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1733536551875651,-0.0571428571428571,1.3923679626014405,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1476080628329763,-0.1142857142857142,0.0901942589009795,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1865541225402816,-0.2285714285714285,4.374980667489573,Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,0.845306750151041,5.634285714285714,0.5632856044136312,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1798890747852685,-0.1714285714285714,1.400508242215199,Competitive
1,1,False,False,False,True,False,False,False,False,False,False,0,-0.0240292195309496,1.9428571428571428,0.9285509809242832,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1270115889493052,-0.0571428571428571,-0.0200299398576543,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1097105508870214,0.5714285714285714,0.6589887419131744,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,2.282775855440216,0.2285714285714285,-0.4125545857687432,Non-Competitive
1,0,False,False,True,False,False,False,False,False,False,False,1,0.5526720492118417,0.3428571428571428,-0.1127831908806966,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1053852913714505,-0.0342857142857142,-0.0970580539481606,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0961168781237985,0.0,0.71401599710523,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,-0.1764431262701158,-0.2857142857142857,0.5292020609671994,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1690283956719942,-0.2514285714285714,0.0013175288236787,Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.3681182342292917,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0034327456472784,-0.1714285714285714,-0.1244556500052039,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,8.049788542868127,22.51428571428572,-0.1708688937718676,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.4290932059098149,1.9428571428571428,-0.0766977290258068,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1115642335365518,-0.0571428571428571,0.0498661460749897,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,4.754352721480749,-0.1142857142857142,-0.4367912020784758,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,24.526967649805023,11.085714285714284,-0.3073241762891501,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1146537046191025,-0.1714285714285714,-0.1420363188565658,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.18056242104685,-0.1714285714285714,1.497208823211852,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.2437249409567748,0.4571428571428571,0.2276635335840967,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,2.282775855440216,-0.2285714285714285,-0.4450818385290366,Non-Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.0405063986378865,0.0,-0.1818800959605833,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,-0.2285714285714285,-0.1135642729371116,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,-0.0899379359586971,-0.1142857142857142,-0.1139032606041859,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.4375456320198899,Competitive
0,1,False,False,False,True,False,False,False,False,False,False,0,4.754352721480749,11.085714285714284,-0.1662733534294171,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1859763513248436,-0.2514285714285714,2.243023030734557,Competitive
0,1,False,False,False,False,False,False,False,True,False,False,0,0.3055143626077882,3.085714285714286,0.2527326394056384,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,12.16908331960235,11.085714285714284,-0.1244556500052039,Non-Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,-0.1476080628329763,-0.2857142857142857,-0.2082997020604807,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1466718594746276,-0.1714285714285714,0.0251404018503442,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.0240292195309496,-0.2285714285714285,-0.3368566651200657,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1682045367166474,-0.2285714285714285,0.0915494314053348,Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,18.348025484703687,0.5142857142857142,-0.4367912020784758,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1723238314933816,-0.2857142857142857,-0.0981662566715398,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1867413632119514,-0.2285714285714285,3.3829938106785487,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1690283956719942,-0.1142857142857142,0.700844356511919,Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.1517273576097105,0.3428571428571428,1.390219062876619,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1789147031361564,-0.1142857142857142,1.713202815786223,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.1572197506453562,0.4571428571428571,0.3687057480052252,Neutral
1,0,False,False,False,True,False,False,False,False,False,False,1,-0.0652221672982918,-0.2857142857142857,-0.3073241762891501,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.6939050129855863,-0.0571428571428571,-0.33815892247639,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.4124895312632226,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,8.049788542868127,0.2285714285714285,-0.4276964110106306,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,1.294145109024002,0.3428571428571428,-0.3718846774007897,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3055143626077882,0.1142857142857142,-0.16141843723281,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,2.282775855440216,1.9428571428571428,-0.1244556500052039,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1642813988340434,-0.2285714285714285,-0.3510958980060521,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,164.5829900587686,-0.2285714285714285,-0.4529833346464849,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0892513868292415,0.1714285714285714,-0.2362704590918674,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,-0.0652221672982918,2.5142857142857142,1.711211688800567,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,0.0171637282363926,-0.2857142857142857,-0.3545976357434043,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.186329433734278,-0.2742857142857143,1.8597651306683165,Competitive
0,0,False,True,False,False,False,False,False,False,False,False,1,14.640660185642885,0.3428571428571428,-0.4386393414398561,Non-Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.1757927113053683,-0.2285714285714285,0.4093373836766494,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.18056242104685,0.0,2.4201093125797013,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1558466523864447,-0.1142857142857142,0.2260503024625969,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1757161918977509,-0.24,0.9322503452832296,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1671205117754015,0.2285714285714285,2.0543507048706258,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.0089251386829241,0.3428571428571428,0.1568593692397628,Neutral
0,0,False,False,False,False,False,True,False,False,False,False,1,16.288378096336576,11.085714285714284,-0.2066492163402754,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3055143626077882,-0.1142857142857142,-0.288842782675347,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1541989344757511,-0.2628571428571428,0.0331225481756432,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1558466523864447,-0.1142857142857142,0.2148517451785448,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,0.4805843906189927,1.1428571428571428,0.2015126519355742,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,1.870846377766793,-0.0571428571428571,-0.4288149594236138,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1430310686366049,-0.1142857142857142,0.0358518414763326,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.5526720492118417,0.3428571428571428,-0.1244556500052039,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1876240692355373,-0.2285714285714285,5.809873149550463,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1690283956719942,-0.2514285714285714,-0.0068415201043517,Competitive
1,1,False,False,True,False,False,False,False,False,False,False,0,-0.1558466523864447,-0.1142857142857142,0.3383699994455583,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1772669852254627,-0.2628571428571428,0.2291962386334217,Competitive
0,0,False,False,False,True,False,False,False,False,False,False,1,8.049788542868127,11.085714285714284,-0.2092706405553755,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.3073241762891501,Neutral
0,1,False,False,False,False,False,False,False,False,True,False,0,0.1819355193057615,1.3714285714285714,1.249003706978477,Neutral
1,1,False,False,True,False,False,False,False,False,False,False,0,-0.1822101389575437,0.1142857142857142,4.334871179822987,Competitive
0,0,False,True,False,False,False,False,False,False,False,False,1,24.526967649805023,56.8,-0.0466376294791845,Non-Competitive
0,0,False,False,False,False,False,True,False,False,False,False,1,4.754352721480749,11.085714285714284,0.0331225481756432,Non-Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,4.754352721480749,0.3428571428571428,-0.4039137755444472,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.4124895312632226,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.1510408084802548,0.9142857142857144,0.0060120238708863,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1711468901286004,-0.2285714285714285,0.1712468812648277,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0858186411819629,-0.2857142857142857,-0.3365053241004181,Neutral
1,1,False,False,False,False,False,True,False,False,False,False,0,-0.1764431262701158,-0.2285714285714285,0.4547356625725515,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,0.3055143626077882,0.0,-0.2066492163402754,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1714999725380348,-0.2628571428571428,0.0017208539737845,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,-0.1714285714285714,0.4379903527125335,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1501826220684352,0.2285714285714285,1.0217748557721769,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.0652221672982918,-0.0571428571428571,-0.1817897965198562,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,2.282775855440216,9.942857142857145,0.0344141544130163,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,1.6648816389300818,16.8,0.4879781958463552,Non-Competitive
0,0,False,True,False,False,False,False,False,False,False,False,1,0.0274619651782281,1.6571428571428573,0.4881207187955908,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1739715494040753,0.0,1.7472815329051488,Competitive
1,0,False,False,True,False,False,False,False,False,False,False,1,0.2437249409567748,0.0571428571428571,-0.2905007165361365,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.14925578074367,1.0285714285714285,2.9069196769452392,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,1.6648816389300818,6.514285714285714,-0.076735376597303,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1723238314933816,-0.2285714285714285,0.2158523667369933,Competitive
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.162025594551546,0.4,2.185963374067971,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1800777981319402,-0.2057142857142857,5.334364400555997,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.1813862800021969,-0.1714285714285714,1.7748207547995694,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.0583566760037348,11.085714285714284,2.737306054796359,Neutral
0,1,False,False,False,False,False,True,False,False,False,False,0,0.3252869775361124,0.2514285714285714,-0.2498563950822132,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.0583566760037348,-0.1714285714285714,-0.3073241762891501,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,-0.1373098258911407,-0.2285714285714285,0.3358283214711967,Neutral
1,1,False,False,False,True,False,False,False,False,False,False,0,2.282775855440216,0.0,-0.4039137755444472,Non-Competitive
0,0,False,False,False,False,False,True,False,False,False,False,1,-0.0034327456472784,-0.1714285714285714,-0.1244556500052039,Neutral
0,0,False,False,False,False,False,True,False,False,False,False,1,-0.0475680468265737,0.1142857142857142,-0.073498192227893,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,0.2285714285714285,1.771707709951063,Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,14.640660185642885,3.085714285714286,-0.3681182342292917,Non-Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.0899379359586971,-0.1142857142857142,0.3978868958164934,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,0.0583566760037348,0.8,0.0157545126213328,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,24.526967649805023,28.228571428571428,-0.0422620836701323,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.3710363490104185,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.3055143626077882,-0.2285714285714285,-0.3710363490104185,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.186329433734278,-0.32,0.5213426051566981,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1714285714285714,0.4116837425016608,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,0.0583566760037348,0.8,-0.0083758064939726,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.1642813988340434,0.2285714285714285,-0.2634114609930733,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1146537046191025,-0.2057142857142857,-0.162491006532362,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1146537046191025,-0.1714285714285714,-0.1137902647151611,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1476080628329763,-0.1142857142857142,0.0901942589009795,Neutral
0,0,False,False,False,False,False,False,False,True,False,False,1,0.5835667600373484,2.5142857142857142,-0.019705912392358,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.0122598058831375,-0.1142857142857142,-0.1808725357736554,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0652221672982918,0.6857142857142857,0.3475341638288,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,-0.0652221672982918,0.8,0.4506701450594857,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,0.6350579447465261,113.94285714285714,8.47621917376498,Neutral
0,0,False,False,False,True,False,False,False,False,False,False,1,3.518564288460482,16.8,0.1751458457555858,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.6350579447465261,1.9428571428571428,-0.1863574748969174,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1431718992272625,-0.0685714285714285,0.2327091161581527,Neutral
1,0,False,False,True,False,False,False,False,False,False,False,1,0.3055143626077882,0.0,-0.331171399362489,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,-0.1714285714285714,0.4532299153454901,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1739715494040753,-0.3085714285714285,0.3687057480052252,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1579062997748118,-0.2285714285714285,-0.0176254132780058,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1826220684352172,-0.1142857142857142,2.101700190941977,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1859763513248436,-0.2514285714285714,2.243023030734557,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.0157906299774811,7.6571428571428575,2.7373334017005937,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.3073241762891501,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.5126582955680646,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1517273576097105,-0.1714285714285714,-0.0076197813164781,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,0.1077882133245455,0.0,-0.08846556770464,Neutral
0,0,True,False,False,False,False,False,False,False,False,False,1,-0.0724915110219404,0.1142857142857142,0.081149416231138,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.1294831658153457,0.3428571428571428,0.7238449372167604,Neutral
1,0,False,False,True,False,False,False,False,False,False,False,1,2.263160166027195,-0.2285714285714285,-0.4366596923723397,Non-Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.0188801010600318,0.2857142857142857,-0.0972593012919024,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,3.537194264837672,-0.1714285714285714,-0.4362926908033666,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,6.237298841105068,-0.0457142857142857,-0.4367912020784758,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,0.7380403141648817,16.8,1.429186307038201,Neutral
0,1,False,False,False,True,False,False,False,False,False,False,0,0.799829735815895,1.2571428571428571,-0.2523233057182403,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,1.870846377766793,-0.2285714285714285,-0.4335034594250729,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.3559345306750152,2.5142857142857142,-0.236467913868924,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,10.795985060690942,22.51428571428572,-0.2094153301700968,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1270115889493052,-0.1714285714285714,-0.0459023345890953,Neutral
0,1,False,False,False,False,False,True,False,False,False,False,0,0.799829735815895,0.1142857142857142,-0.3073241762891501,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,44.29958257812929,0.6857142857142857,-0.4447187472338703,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,7.225929587521282,33.94285714285714,0.122615240405644,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,3.930493766133904,2.5142857142857142,-0.23437130676098,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0899379359586971,-0.1142857142857142,-0.1816543473587656,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,2.282775855440216,22.51428571428572,0.4502410070997732,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,2.282775855440216,1.3714285714285714,-0.23437130676098,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0343274564727851,-0.0571428571428571,-0.2233960825281767,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,0.7339210193881475,6.057142857142857,0.2138868601043267,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.174677714222944,-0.2971428571428571,0.0237257322279514,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1591420882078321,0.0,0.7439947629566729,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0652221672982918,-0.1714285714285714,-0.2901491253923648,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1270115889493052,-0.0571428571428571,0.5194750116967767,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.3123798539023452,3.8285714285714287,0.3599849713091354,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,2.900670071950349,28.228571428571428,0.436222143238582,Non-Competitive
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.0034327456472784,-0.1714285714285714,-0.1244556500052039,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1789147031361564,-0.1142857142857142,1.7915347435609366,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,0.2285714285714285,1.771707709951063,Competitive
1,1,False,False,False,False,False,False,False,True,False,False,0,-0.0652221672982918,-0.2285714285714285,-0.2902683790164201,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,1.0469874224199485,-0.2285714285714285,-0.4357251952948316,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1338770802438622,-0.1142857142857142,-0.0523809190310691,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1789147031361564,-0.1142857142857142,1.77370895306796,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1757927113053683,-0.2285714285714285,0.4093373836766494,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,1.294145109024002,1.3714285714285714,-0.0422620836701323,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0367039726901318,0.5714285714285714,0.1251237864290154,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.1714285714285714,-0.197894871996895,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,2.282775855440216,11.085714285714284,-0.0014831610186554,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,1.6648816389300818,1.3714285714285714,-0.1244556500052039,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0899379359586971,-0.1142857142857142,-0.1816543473587656,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,2.282775855440216,0.2285714285714285,-0.3710363490104185,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.294145109024002,0.0,-0.3802770458173201,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1579062997748118,-0.2285714285714285,0.0083644842086218,Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.1476080628329763,0.2285714285714285,0.8665493584524652,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,0.4290932059098149,0.2285714285714285,-0.2586889299370367,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,0.5916969470966922,33.94285714285714,3.723606809323571,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1652621833046944,-0.2285714285714285,0.0151276821122482,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,1.9428571428571428,2.737561292569215,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1836518921294007,-0.2285714285714285,1.6286232042651163,Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,0.6350579447465261,3.085714285714286,1.0787803447460802,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1195968583511836,-0.2628571428571428,-0.2493537417943653,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0734607568517602,0.4571428571428571,0.2141370154939389,Neutral
0,0,False,False,False,True,False,False,False,False,False,False,1,1.7884604822321086,45.371428571428574,1.711049368665867,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,0.1077882133245455,6.514285714285714,1.7111106896056427,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,12.16908331960235,1.3714285714285714,-0.4039137755444472,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.4375456320198899,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.106415115065634,-0.2857142857142857,-0.2066492163402754,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.3055143626077882,1.9428571428571428,1.249003706978477,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1838578568682374,-0.2285714285714285,1.7153670842488915,Competitive
1,0,False,False,False,False,False,False,False,True,False,False,1,0.4290932059098149,-0.2857142857142857,-0.4191852428990107,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,0.8704462177027675,-0.2742857142857143,-0.4418074284178337,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.3559345306750152,-0.2857142857142857,-0.4415574562209829,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0034327456472784,1.3714285714285714,1.5116340372798889,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.6350579447465261,-0.2857142857142857,-0.4285718454449686,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,-0.24,0.0918505808507471,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.106415115065634,-0.2857142857142857,-0.2066492163402754,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.16633212999995,-0.1142857142857142,0.5430477374397045,Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,4.754352721480749,3.085714285714286,-0.2066492163402754,Non-Competitive
