Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,MCC Category,Total Annual Transaction Fees,Current Provider Grouped,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services
100457,384,Yes,Yes, 1.5% + 0p,Miscellaneous Stores,1506.855,Other,False,False,False,False,True,False,False,False,False,False
25000,1000,Yes,No, 1.5% + 0p,Contracted Services,375.0,,False,False,False,True,False,False,False,False,False,False
120000,111,Yes,Yes, 0.4% + 3p,Retail Outlet Services,578.5563243243244,Other,False,False,False,False,False,False,True,False,False,False
10000,250,No,No, 0.8% + 2p,Business Services,83.606688,,False,True,False,False,False,False,False,False,False,False
250000,500,No,No, 0.99% + 0p,Miscellaneous Stores,2524.9999999999995,,False,False,False,False,True,False,False,False,False,False
60000,12,Yes,No, 0.39% + 3p,Miscellaneous Stores,275.0058,,False,False,False,False,True,False,False,False,False,False
1000000,5,No,Yes, 0.41% + 2.5p,Business Services,4534.899999999999,Other,False,True,False,False,False,False,False,False,False,False
60000,20,No,Yes, 0.6% + 2p,Retail Outlet Services,383.7834,Other,False,False,False,False,False,False,True,False,False,False
550000,20,Yes,No, 0.35% + 2p,Miscellaneous Stores,2174.6725,,False,False,False,False,True,False,False,False,False,False
500000,150,Yes,Yes, 0.4% + 2p,Business Services,2225.2966666666666,Other,False,True,False,False,False,False,False,False,False,False
30000,20,Yes,Yes, 1% + 0p,Miscellaneous Stores,300.0,Other,False,False,False,False,True,False,False,False,False,False
100000,20,No,No, 0.4% + 2.5p,Miscellaneous Stores,465.561,,False,False,False,False,True,False,False,False,False,False
2000,20,Yes,Yes, 1.69% + 0p,Miscellaneous Stores,33.8,Other,False,False,False,False,True,False,False,False,False,False
100000,25,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,457.74864,Other,False,False,False,False,True,False,False,False,False,False
5000,250,No,No, 0.8% + 2p,Contracted Services,41.803344,,False,False,False,True,False,False,False,False,False,False
300000,15,Yes,Yes, 0.45% + 2p,Miscellaneous Stores,1502.0000000000005,Other,False,False,False,False,True,False,False,False,False,False
20000,15,Yes,Yes, 0.8% + 2p,Miscellaneous Stores,167.42293333333336,Other,False,False,False,False,True,False,False,False,False,False
100000,20,No,Yes, 1.5% + 0p,Transportation Services,1500.0,Other,False,False,False,False,False,False,False,True,False,False
450000,19,Yes,No, 0.4% + 2p,Miscellaneous Stores,2004.607894736842,,False,False,False,False,True,False,False,False,False,False
20000,20,Yes,No, 1.5% + 0p,Miscellaneous Stores,300.0,,False,False,False,False,True,False,False,False,False,False
50000,100,No,No, 0.49% + 2.5p,Clothing Stores,278.63925,,False,False,True,False,False,False,False,False,False,False
10000,90,No,No, 1.69% + 0p,Agricultural Services,168.99999999999997,,True,False,False,False,False,False,False,False,False,False
150000,15,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,698.9219999999999,,False,False,False,False,True,False,False,False,False,False
2000000,6000,Yes,No, 0.27% + 2p,Miscellaneous Stores,6120.0204,,False,False,False,False,True,False,False,False,False,False
200000,10000,No,No, 0.4% + 2.5p,Retail Outlet Services,928.804644,,False,False,False,False,False,False,True,False,False,False
115000,70,No,Yes, 0.4% + 2.5p,Clothing Stores,534.4414714285714,Other,False,False,True,False,False,False,False,False,False,False
1000,10,Yes,No, 1.75% + 0p,Miscellaneous Stores,17.500000000000004,,False,False,False,False,True,False,False,False,False,False
16000,70,Yes,Yes, 0.5% + 3p,Miscellaneous Stores,94.44045714285716,Other,False,False,False,False,True,False,False,False,False,False
260000,3,No,Yes, 0.99% + 0p,Retail Outlet Services,2626.0,Other,False,False,False,False,False,False,True,False,False,False
1500,30,No,No, 1.75% + 0p,Miscellaneous Stores,26.250000000000007,,False,False,False,False,True,False,False,False,False,False
400000,25,Yes,No, 0.43% + 2.5p,Miscellaneous Stores,1897.3872,,False,False,False,False,True,False,False,False,False,False
120000,20,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,558.6732,Other,False,False,False,False,True,False,False,False,False,False
1100000,10,Yes,Yes, 0.41% + 2.5p,Retail Outlet Services,4963.694999999999,Other,False,False,False,False,False,False,True,False,False,False
125000,523,Yes,Yes, 0.8% + 2p,Professional Services and Membership Organizations,1045.0399617590822,Other,False,False,False,False,False,True,False,False,False,False
416000,15,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,1905.7559040000003,Other,False,False,False,False,True,False,False,False,False,False
300000,200,No,Yes, 0.43% + 2.5p,Contracted Services,1420.5550499999997,Other,False,False,False,True,False,False,False,False,False,False
100000,25,Yes,Yes, 0.4% + 2p,Miscellaneous Stores,445.356,Other,False,False,False,False,True,False,False,False,False,False
250000,80,Yes,No, 0.39% + 3p,Miscellaneous Stores,1143.428625,,False,False,False,False,True,False,False,False,False,False
5000,50,Yes,Yes, 0.8% + 2p,Miscellaneous Stores,41.81672,Other,False,False,False,False,True,False,False,False,False,False
20000,60,No,No, 1.75% + 0p,Clothing Stores,350.00000000000006,,False,False,True,False,False,False,False,False,False,False
80000,27,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,366.1664,Other,False,False,False,False,True,False,False,False,False,False
80000,30,Yes,No, 1.5% + 0p,Miscellaneous Stores,1200.0,,False,False,False,False,True,False,False,False,False,False
100000,5,Yes,No, 0.99% + 0p,Business Services,1010.0,,False,True,False,False,False,False,False,False,False,False
100000,8,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,467.3025,Other,False,False,False,False,True,False,False,False,False,False
5000,10,No,No, 1.75% + 0p,Retail Outlet Services,87.50000000000001,,False,False,False,False,False,False,True,False,False,False
20000,15,No,No, 1.69% + 0p,Miscellaneous Stores,337.99999999999994,,False,False,False,False,True,False,False,False,False,False
60000,2000,Yes,Yes, 0.42% + 3p,Retail Outlet Services,290.2843542,Other,False,False,False,False,False,False,True,False,False,False
80000,200,Yes,Yes, 0.42% + 3p,Miscellaneous Stores,387.098056,Other,False,False,False,False,True,False,False,False,False,False
80000,25,Yes,No, 0.6% + 2p,Miscellaneous Stores,517.21344,,False,False,False,False,True,False,False,False,False,False
1000,20,No,No, 1.69% + 0p,Business Services,16.9,,False,True,False,False,False,False,False,False,False,False
10000,1000,Yes,No, 1.5% + 0p,Miscellaneous Stores,150.0,,False,False,False,False,True,False,False,False,False,False
50000,15,Yes,Yes, 0.6% + 2p,Miscellaneous Stores,319.92600000000004,Other,False,False,False,False,True,False,False,False,False,False
450000,15,Yes,Yes, 0.4% + 2p,Retail Outlet Services,2005.17,Other,False,False,False,False,False,False,True,False,False,False
40000,70,No,No, 1.75% + 0p,Miscellaneous Stores,700.0000000000001,,False,False,False,False,True,False,False,False,False,False
1000,10,No,No, 0.8% + 2p,Business Services,8.376719999999999,,False,True,False,False,False,False,False,False,False,False
50000,30,Yes,Yes, 0.49% + 2.5p,Clothing Stores,278.96416666666664,Other,False,False,True,False,False,False,False,False,False,False
50000,10,Yes,No, 0.65% + 2p,Miscellaneous Stores,349.197,,False,False,False,False,True,False,False,False,False,False
50000,20,Yes,No, 0.65% + 2p,Business Services,348.8485,,False,True,False,False,False,False,False,False,False,False
200000,20,Yes,No, 0.39% + 3p,Retail Outlet Services,915.7716,,False,False,False,False,False,False,True,False,False,False
50000,1000,Yes,Yes, 0.5% + 3p,Contracted Services,295.00885,Other,False,False,False,True,False,False,False,False,False,False
700000,8,Yes,Yes, 0.35% + 2p,Miscellaneous Stores,2771.9125,Other,False,False,False,False,True,False,False,False,False,False
150000,300,Yes,Yes, 0.42% + 3p,Transportation Services,725.7725700000001,Other,False,False,False,False,False,False,False,True,False,False
20000,1000,No,Yes, 1.69% + 0p,Transportation Services,337.99999999999994,Other,False,False,False,False,False,False,False,True,False,False
30000,5,No,Yes, 0.8% + 2p,Professional Services and Membership Organizations,251.80320000000003,Other,False,False,False,False,False,True,False,False,False,False
88000,15,Yes,Yes, 0.49% + 2.5p,Miscellaneous Stores,491.7938666666667,Other,False,False,False,False,True,False,False,False,False,False
15000,10,Yes,Yes, 0.75% + 2p,Business Services,119.6388,Other,False,True,False,False,False,False,False,False,False,False
120000,10,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,560.0663999999999,,False,False,False,False,True,False,False,False,False,False
1000,75,No,No, 1.69% + 0p,Professional Services and Membership Organizations,16.9,,False,False,False,False,False,True,False,False,False,False
200000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.122,Other,False,False,False,False,True,False,False,False,False,False
75000,5,Yes,Yes, 0.42% + 3p,Retail Outlet Services,365.0271,Other,False,False,False,False,False,False,True,False,False,False
1200000,10,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,3943.872,Other,False,False,False,False,True,False,False,False,False,False
250000,20,No,Yes, 0.43% + 2.5p,Miscellaneous Stores,1186.45875,Other,False,False,False,False,True,False,False,False,False,False
400000,60,Yes,Yes, 0.43% + 2.5p,Clothing Stores,1895.178,Other,False,False,True,False,False,False,False,False,False,False
500000,20,No,Yes, 0.4% + 2p,Miscellaneous Stores,2227.225,Other,False,False,False,False,True,False,False,False,False,False
50000,70,Yes,No, 1.69% + 0p,Miscellaneous Stores,844.9999999999999,,False,False,False,False,True,False,False,False,False,False
10000,5,No,No, 1.5% + 0p,Contracted Services,150.0,,False,False,False,True,False,False,False,False,False,False
7000,25,No,No, 1.69% + 0p,Miscellaneous Stores,118.29999999999998,,False,False,False,False,True,False,False,False,False,False
5000,10,No,No, 0.8% + 2p,Business Services,41.8836,,False,True,False,False,False,False,False,False,False,False
1500,50,No,No, 1.75% + 0p,Retail Outlet Services,26.250000000000007,,False,False,False,False,False,False,True,False,False,False
10000,60,No,No, 0.8% + 2p,Business Services,83.62786666666668,,False,True,False,False,False,False,False,False,False,False
20000,40,No,No, 1.5% + 0p,Professional Services and Membership Organizations,300.0,,False,False,False,False,False,True,False,False,False,False
20000,200,Yes,Yes, 1.69% + 0p,Miscellaneous Stores,337.99999999999994,Other,False,False,False,False,True,False,False,False,False,False
7000,10,No,No, 1.5% + 0p,Miscellaneous Stores,105.0,,False,False,False,False,True,False,False,False,False,False
15,10,No,No, 1.69% + 0p,Miscellaneous Stores,0.2534999999999999,,False,False,False,False,True,False,False,False,False,False
40000,45,No,No, 0.49% + 2.5p,Miscellaneous Stores,223.0475555555556,,False,False,False,False,True,False,False,False,False,False
500000,250,No,Yes, 0.4% + 2p,Business Services,2225.178,Other,False,True,False,False,False,False,False,False,False,False
6000,5,No,No, 1.69% + 0p,Professional Services and Membership Organizations,101.4,,False,False,False,False,False,True,False,False,False,False
600000,6,Yes,Yes, 0.35% + 2p,Miscellaneous Stores,2377.9,Other,False,False,False,False,True,False,False,False,False,False
1000,60,Yes,No, 1.5% + 0p,Business Services,14.999999999999998,,False,True,False,False,False,False,False,False,False,False
190000,10,No,No, 0.4% + 2.5p,Retail Outlet Services,886.7718,,False,False,False,False,False,False,True,False,False,False
900000,30,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,2953.9680000000003,Other,False,False,False,False,True,False,False,False,False,False
150000,20,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,698.3414999999999,Other,False,False,False,False,True,False,False,False,False,False
170000,9,Yes,Yes, 0.8% + 2p,Miscellaneous Stores,1424.3582222222224,Other,False,False,False,False,True,False,False,False,False,False
570000,50,No,Yes, 0.4% + 3p,Miscellaneous Stores,2577.9458400000008,Other,False,False,False,False,True,False,False,False,False,False
75000,60,Yes,Yes, 0.8% + 2p,Miscellaneous Stores,627.2089999999998,Other,False,False,False,False,True,False,False,False,False,False
15000,1000,Yes,No, 1.69% + 0p,Professional Services and Membership Organizations,253.5,,False,False,False,False,False,True,False,False,False,False
10000,20,No,No, 1.69% + 0p,Professional Services and Membership Organizations,168.99999999999997,,False,False,False,False,False,True,False,False,False,False
50000,7,Yes,Yes, 1% + 0p,Retail Outlet Services,500.0,Other,False,False,False,False,False,False,True,False,False,False
150000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,686.8287,Other,False,False,False,False,True,False,False,False,False,False
48000,130,Yes,Yes, 1.39% + 3p,Business Services,673.1152984615384,Other,False,True,False,False,False,False,False,False,False,False
3000,25,No,No, 0.8% + 2p,Professional Services and Membership Organizations,25.100064000000007,,False,False,False,False,False,True,False,False,False,False
108000,20,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,502.80588,Other,False,False,False,False,True,False,False,False,False,False
20000,60,No,Yes, 1.69% + 0p,Miscellaneous Stores,337.99999999999994,Other,False,False,False,False,True,False,False,False,False,False
2100000,10,Yes,Yes, 0.27% + 2p,Miscellaneous Stores,6438.852,Other,False,False,False,False,True,False,False,False,False,False
100000,8,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,458.9145,Other,False,False,False,False,True,False,False,False,False,False
150000,20,No,Yes, 0.5% + 2p,Clothing Stores,813.8130000000001,Other,False,False,True,False,False,False,False,False,False,False
150000,7,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,701.5757142857142,Other,False,False,False,False,True,False,False,False,False,False
30000,1000,Yes,No, 0.8% + 2p,Contracted Services,250.80501600000005,,False,False,False,True,False,False,False,False,False,False
10000,10,Yes,No, 1.5% + 0p,Miscellaneous Stores,150.0,,False,False,False,False,True,False,False,False,False,False
100000,150,Yes,Yes, 1.75% + 0p,Travel,1750.0000000000002,Other,False,False,False,False,False,False,False,False,True,False
1500000,40,No,Yes, 0.28% + 2p,Clothing Stores,4922.460000000001,Other,False,False,True,False,False,False,False,False,False,False
50000,5000,Yes,No, 0.8% + 2p,Business Services,418.001672,,False,True,False,False,False,False,False,False,False,False
50000,1000,Yes,No, 1% + 0p,Professional Services and Membership Organizations,500.0,,False,False,False,False,False,True,False,False,False,False
3000,60,Yes,Yes, 1.69% + 0p,Clothing Stores,50.7,Other,False,False,True,False,False,False,False,False,False,False
5000,10,No,No, 0.8% + 2p,Professional Services and Membership Organizations,41.8836,,False,False,False,False,False,True,False,False,False,False
80000,110,No,Yes, 0.5% + 3p,Miscellaneous Stores,472.1287272727273,Other,False,False,False,False,True,False,False,False,False,False
140000,10,Yes,No, 0.39% + 3p,Miscellaneous Stores,642.0002400000001,,False,False,False,False,True,False,False,False,False,False
12000,5,Yes,Yes, 1% + 0p,Miscellaneous Stores,120.0,Other,False,False,False,False,True,False,False,False,False,False
200000,10,No,Yes, 0.4% + 2.5p,Professional Services and Membership Organizations,933.444,Other,False,False,False,False,False,True,False,False,False,False
15000,30,Yes,Yes, 1.69% + 0p,Business Services,253.5,Other,False,True,False,False,False,False,False,False,False,False
100000,7,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,467.7171428571429,Other,False,False,False,False,True,False,False,False,False,False
200000,15,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,916.2288,Other,False,False,False,False,True,False,False,False,False,False
320000,50,No,Yes, 0.43% + 2.5p,Miscellaneous Stores,1516.39488,Other,False,False,False,False,True,False,False,False,False,False
50000,25,Yes,Yes, 0.49% + 2.5p,Retail Outlet Services,279.057,Other,False,False,False,False,False,False,True,False,False,False
90000,900,Yes,Yes, 0.49% + 2.5p,Business Services,501.32785,Other,False,True,False,False,False,False,False,False,False,False
200000,1500,Yes,Yes, 0.42% + 3p,Retail Outlet Services,967.6193519999998,Other,False,False,False,False,False,False,True,False,False,False
200000,175,Yes,No, 0.42% + 3p,Business Services,967.765874285714,,False,True,False,False,False,False,False,False,False,False
500000,30,Yes,Yes, 0.4% + 3p,Retail Outlet Services,2262.26,Other,False,False,False,False,False,False,True,False,False,False
20000,35,No,No, 0.8% + 2p,Clothing Stores,167.29554285714286,,False,False,True,False,False,False,False,False,False,False
750000,120,No,No, 0.42% + 2.5p,Retail Outlet Services,3454.43875,,False,False,False,False,False,False,True,False,False,False
80000,600,Yes,Yes, 0.42% + 3p,Business Services,387.059352,Other,False,True,False,False,False,False,False,False,False,False
150000,10,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,687.8574000000001,Other,False,False,False,False,True,False,False,False,False,False
600000,65,No,Yes, 0.4% + 3p,Retail Outlet Services,2713.2516923076923,Other,False,False,False,False,False,False,True,False,False,False
340000,12,No,No, 1.75% + 0p,Miscellaneous Stores,5950.0,,False,False,False,False,True,False,False,False,False,False
500000,15,Yes,Yes, 0.39% + 3p,Business Services,2290.572,Other,False,True,False,False,False,False,False,False,False,False
1000000,1000,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,3280.0656,Other,False,False,False,False,True,False,False,False,False,False
25000,52,Yes,Yes, 0.8% + 2p,Professional Services and Membership Organizations,209.08038461538465,Other,False,False,False,False,False,True,False,False,False,False
15000,15,No,Yes, 1% + 0p,Miscellaneous Stores,150.0,Other,False,False,False,False,True,False,False,False,False,False
48000,10,Yes,No, 1.69% + 0p,Business Services,811.1999999999999,,False,True,False,False,False,False,False,False,False,False
3000,30,No,Yes, 1.69% + 0p,Contracted Services,50.7,Other,False,False,False,True,False,False,False,False,False,False
20000,15,Yes,No, 1.69% + 0p,Professional Services and Membership Organizations,337.99999999999994,,False,False,False,False,False,True,False,False,False,False
70000,40,Yes,No, 0.49% + 2.5p,Professional Services and Membership Organizations,390.387375,,False,False,False,False,False,True,False,False,False,False
500000,50,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,2287.3716,Other,False,False,False,False,True,False,False,False,False,False
5000,300,No,No, 1.75% + 0p,Business Services,87.50000000000001,,False,True,False,False,False,False,False,False,False,False
50000,20,Yes,Yes, 1.75% + 0p,Clothing Stores,875.0000000000001,Other,False,False,True,False,False,False,False,False,False,False
100000,100,Yes,Yes, 0.4% + 3p,Business Services,482.1446,Other,False,True,False,False,False,False,False,False,False,False
25000,2500,No,Yes, 1.69% + 0p,Transportation Services,422.5,Other,False,False,False,False,False,False,False,True,False,False
5000,10,No,No, 1.69% + 0p,Miscellaneous Stores,84.49999999999999,,False,False,False,False,True,False,False,False,False,False
5000,10,No,No, 1.69% + 0p,Miscellaneous Stores,84.49999999999999,,False,False,False,False,True,False,False,False,False,False
200000,2,Yes,No, 0.45% + 2p,Retail Outlet Services,1001.9200000000002,,False,False,False,False,False,False,True,False,False,False
150000,15,Yes,No, 0.55% + 2p,Miscellaneous Stores,889.184,,False,False,False,False,True,False,False,False,False,False
100000,100,Yes,Yes, 0.39% + 3p,Business Services,457.33716,Other,False,True,False,False,False,False,False,False,False,False
35000,50,No,Yes, 0.49% + 2.5p,Miscellaneous Stores,195.14495,Other,False,False,False,False,True,False,False,False,False,False
40000,12,No,No, 0.7% + 2p,Miscellaneous Stores,298.89733333333334,,False,False,False,False,True,False,False,False,False,False
50000,15,Yes,Yes, 0.65% + 2p,Miscellaneous Stores,348.9646666666667,Other,False,False,False,False,True,False,False,False,False,False
120000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,558.6732,Other,False,False,False,False,True,False,False,False,False,False
80000,250,Yes,No, 0.49% + 2.5p,Transportation Services,445.68912,,False,False,False,False,False,False,False,True,False,False
28000,20,No,No, 1% + 0p,Retail Outlet Services,280.0,,False,False,False,False,False,False,True,False,False,False
180000,90,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,823.23432,Other,False,False,False,False,True,False,False,False,False,False
200000,100,Yes,No, 0.4% + 2.5p,Business Services,929.2644,,False,True,False,False,False,False,False,False,False,False
3000000,10000,Yes,Yes, 0.27% + 2p,Miscellaneous Stores,9180.01836,Other,False,False,False,False,True,False,False,False,False,False
100000,1500,Yes,No, 0.6% + 2p,Contracted Services,646.0086133333333,,False,False,False,True,False,False,False,False,False,False
60000,200,Yes,No, 0.39% + 3p,Miscellaneous Stores,274.36114800000007,,False,False,False,False,True,False,False,False,False,False
130000,24,No,Yes, 0.5% + 2p,Miscellaneous Stores,705.1871666666667,Other,False,False,False,False,True,False,False,False,False,False
15000,30,No,No, 0.8% + 2p,Clothing Stores,125.48360000000002,,False,False,True,False,False,False,False,False,False,False
200000,15,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.896,Other,False,False,False,False,True,False,False,False,False,False
50000,3,Yes,Yes, 1.69% + 0p,Retail Outlet Services,844.9999999999999,Other,False,False,False,False,False,False,True,False,False,False
80000,10,Yes,No, 0.49% + 2.5p,Miscellaneous Stores,447.828,,False,False,False,False,True,False,False,False,False,False
800000,20,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,2626.624,Other,False,False,False,False,True,False,False,False,False,False
700000,8,Yes,Yes, 0.35% + 2p,Retail Outlet Services,2771.9125,Other,False,False,False,False,False,False,True,False,False,False
1000000,700,Yes,Yes, 0.28% + 2p,Business Services,3280.093714285714,Other,False,True,False,False,False,False,False,False,False,False
10000,10,No,No, 1.5% + 0p,Miscellaneous Stores,150.0,,False,False,False,False,True,False,False,False,False,False
200000,20,No,No, 0.45% + 2p,Miscellaneous Stores,992.9920000000002,,False,False,False,False,True,False,False,False,False,False
100000,15,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,458.1144000000001,Other,False,False,False,False,True,False,False,False,False,False
25000,30,Yes,No, 1.5% + 0p,Retail Outlet Services,375.0,,False,False,False,False,False,False,True,False,False,False
85000,40,Yes,No, 0.6% + 2p,Agricultural Services,549.37455,,True,False,False,False,False,False,False,False,False,False
250000,60,Yes,Yes, 0.42% + 3p,Business Services,1210.10475,Other,False,True,False,False,False,False,False,False,False,False
1008,10,No,No, 1.69% + 0p,Clothing Stores,17.035199999999996,,False,False,True,False,False,False,False,False,False,False
80000,55,Yes,Yes, 0.39% + 3p,Professional Services and Membership Organizations,365.9595054545454,Other,False,False,False,False,False,True,False,False,False,False
995,15,No,No, 1.75% + 0p,Miscellaneous Stores,17.412500000000005,,False,False,False,False,True,False,False,False,False,False
1000,26,No,No, 1.69% + 0p,Business Services,16.9,,False,True,False,False,False,False,False,False,False,False
400000,1500,Yes,Yes, 0.42% + 3p,Retail Outlet Services,1935.238704,Other,False,False,False,False,False,False,True,False,False,False
35000,140,Yes,Yes, 0.5% + 3p,Contracted Services,206.54425,Other,False,False,False,True,False,False,False,False,False,False
1200,10,No,No, 1.69% + 0p,Professional Services and Membership Organizations,20.28,,False,False,False,False,False,True,False,False,False,False
40000,250,No,No, 0.49% + 2.5p,Miscellaneous Stores,222.84456,,False,False,False,False,True,False,False,False,False,False
45000,2000,Yes,Yes, 0.49% + 2.5p,Miscellaneous Stores,250.65626625,Other,False,False,False,False,True,False,False,False,False,False
60000,15,Yes,Yes, 0.65% + 2p,Retail Outlet Services,418.7576,Other,False,False,False,False,False,False,True,False,False,False
10000,40,Yes,Yes, 1.5% + 0p,Professional Services and Membership Organizations,150.0,Other,False,False,False,False,False,True,False,False,False,False
500,90,No,Yes, 1.75% + 0p,Transportation Services,8.750000000000002,Other,False,False,False,False,False,False,False,True,False,False
100000,3000,Yes,No, 0.55% + 2p,Miscellaneous Stores,592.0039466666668,,False,False,False,False,True,False,False,False,False,False
15000,250,No,No, 1.5% + 0p,Professional Services and Membership Organizations,225.0,,False,False,False,False,False,True,False,False,False,False
50000,20,No,Yes, 0.49% + 2.5p,Miscellaneous Stores,279.19625,Other,False,False,False,False,True,False,False,False,False,False
200000,2000,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,928.82322,Other,False,False,False,False,True,False,False,False,False,False
15000,150,No,No, 1.5% + 0p,Miscellaneous Stores,225.0,,False,False,False,False,True,False,False,False,False,False
40000,25,No,Yes, 0.5% + 3p,Miscellaneous Stores,236.2832,Other,False,False,False,False,True,False,False,False,False,False
150000,560,Yes,Yes, 0.39% + 3p,Business Services,685.8367392857143,Other,False,True,False,False,False,False,False,False,False,False
70000,4,No,Yes, 0.65% + 2p,Miscellaneous Stores,490.3395,Other,False,False,False,False,True,False,False,False,False,False
250000,30,Yes,No, 0.45% + 2p,Miscellaneous Stores,1230.8200000000002,,False,False,False,False,True,False,False,False,False,False
30000,15,No,Yes, 0.49% + 2.5p,Miscellaneous Stores,167.65699999999998,Other,False,False,False,False,True,False,False,False,False,False
100000,25,No,Yes, 1% + 0p,Miscellaneous Stores,1000.0,Other,False,False,False,False,True,False,False,False,False,False
180000,365,Yes,No, 0.4% + 2.5p,Business Services,836.0345095890411,,False,True,False,False,False,False,False,False,False,False
200000,2500,Yes,No, 0.39% + 3p,Miscellaneous Stores,914.4109728,,False,False,False,False,True,False,False,False,False,False
20000,15,Yes,No, 1.69% + 0p,Retail Outlet Services,337.99999999999994,,False,False,False,False,False,False,True,False,False,False
500000,20,Yes,Yes, 0.42% + 2.5p,Miscellaneous Stores,2307.755,Other,False,False,False,False,True,False,False,False,False,False
500000,50,Yes,No, 0.39% + 3p,Miscellaneous Stores,2287.3716,,False,False,False,False,True,False,False,False,False,False
20000,10,No,Yes, 0.8% + 2p,Transportation Services,167.5344,Other,False,False,False,False,False,False,False,True,False,False
2000,10,No,No, 0.85% + 2p,Professional Services and Membership Organizations,17.99592,,False,False,False,False,False,True,False,False,False,False
90000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,412.09722,Other,False,False,False,False,True,False,False,False,False,False
500000,20,Yes,Yes, 0.39% + 3p,Retail Outlet Services,2289.429,Other,False,False,False,False,False,False,True,False,False,False
190000,10,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,886.7718,Other,False,False,False,False,True,False,False,False,False,False
25000,150,Yes,Yes, 1.69% + 0p,Miscellaneous Stores,422.5,Other,False,False,False,False,True,False,False,False,False,False
130000,80,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,594.582885,Other,False,False,False,False,True,False,False,False,False,False
15000,15,No,No, 1.75% + 0p,Miscellaneous Stores,262.5,,False,False,False,False,True,False,False,False,False,False
100000,1000,No,No, 0.4% + 2.5p,Business Services,464.42322,,False,True,False,False,False,False,False,False,False,False
20000,150,Yes,No, 1.69% + 0p,Miscellaneous Stores,337.99999999999994,,False,False,False,False,True,False,False,False,False,False
50000,20,No,No, 0.49% + 2.5p,Miscellaneous Stores,279.19625,,False,False,False,False,True,False,False,False,False,False
5000,50,No,No, 1.69% + 0p,Professional Services and Membership Organizations,84.49999999999999,,False,False,False,False,False,True,False,False,False,False
5000,30,No,No, 1.5% + 0p,Miscellaneous Stores,75.0,,False,False,False,False,True,False,False,False,False,False
80000,10,Yes,No, 0.55% + 2p,Miscellaneous Stores,474.5472,,False,False,False,False,True,False,False,False,False,False
300000,50,Yes,Yes, 0.4% + 3p,Professional Services and Membership Organizations,1356.8136,Other,False,False,False,False,False,True,False,False,False,False
20000,50,Yes,No, 1% + 0p,Miscellaneous Stores,200.0,,False,False,False,False,True,False,False,False,False,False
950000,3000,Yes,No, 0.4% + 3p,Retail Outlet Services,4294.04294,,False,False,False,False,False,False,True,False,False,False
105000,10,Yes,Yes, 0.39% + 3p,Retail Outlet Services,481.50018,Other,False,False,False,False,False,False,True,False,False,False
1000000,200,Yes,No, 0.28% + 2p,Miscellaneous Stores,3280.328,,False,False,False,False,True,False,False,False,False,False
480000,10,Yes,Yes, 0.4% + 2p,Retail Outlet Services,2140.272,Other,False,False,False,False,False,False,True,False,False,False
90000,300,No,No, 1.75% + 0p,Retail Outlet Services,1575.0,,False,False,False,False,False,False,True,False,False,False
25000,7,No,Yes, 0.8% + 2p,Miscellaneous Stores,209.5971428571429,Other,False,False,False,False,True,False,False,False,False,False
150000,70,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,686.0939142857144,Other,False,False,False,False,True,False,False,False,False,False
500000,4000,Yes,No, 0.4% + 2p,Contracted Services,2225.011125,,False,False,False,True,False,False,False,False,False,False
500000,600,Yes,Yes, 0.4% + 2p,Retail Outlet Services,2225.0741666666668,Other,False,False,False,False,False,False,True,False,False,False
